ID,Syn
"22,MeSH:D006261","[""""""Cephalodynia"""""",""""""Sharp Headache"""""",""""""Orthostatic Headache"""""",""""""Periorbital Headache"""""",""""""Generalized Headache"""""",""""""Hemicrania"""""",""""""Head Pain"""""",""""""Vertex Headache"""""",""""""Headache"""""",""""""Cranial Pain"""""",""""""Unilateral Headache"""""",""""""Throbbing Headache"""""",""""""Bilateral Headache"""""",""""""Retro-Ocular Headache"""""",""""""Cephalalgia"""""",""""""Ocular Headache""""""]"
"22,PharmGKB:PA444354","[""""""Headache, Cough"""""",""""""Headaches, Unilateral"""""",""""""Periorbital Headaches"""""",""""""Cranial Pains"""""",""""""Headache, Generalized"""""",""""""Unilateral Headache"""""",""""""Headaches, Orthostatic"""""",""""""Headaches, Retro-Ocular"""""",""""""Ocular Headaches"""""",""""""Stabbing Headaches"""""",""""""Headache, Thunderclap"""""",""""""Thunderclap Headaches"""""",""""""Headache, Stabbing"""""",""""""Headaches, Post-Lumbar Puncture"""""",""""""Retro-Ocular Headache"""""",""""""Thunderclap Headache"""""",""""""Headache, Periorbital"""""",""""""Orthostatic Headache"""""",""""""Puncture Headaches, Postdural"""""",""""""Retro Ocular Headache"""""",""""""Headache, Unilateral"""""",""""""Cranial Pain"""""",""""""Headache, Bilateral"""""",""""""Headache, Post-Lumbar Puncture"""""",""""""Headaches"""""",""""""Headache, Sharp"""""",""""""Headache, Ocular"""""",""""""Throbbing Headaches"""""",""""""Bilateral Headache"""""",""""""Post-Dural Puncture Headache"""""",""""""Periorbital Headache"""""",""""""Headaches, Ocular"""""",""""""Cough Headaches"""""",""""""Headaches, Cough"""""",""""""Orthostatic Headaches"""""",""""""Pains, Head"""""",""""""[D]Headache"""""",""""""Post-Dural Puncture Headaches"""""",""""""Headaches, Sharp"""""",""""""Puncture Headache, Postdural"""""",""""""Post-Lumbar Puncture Headache"""""",""""""Headaches, Vertex"""""",""""""Headaches, Generalized"""""",""""""Cephalalgia"""""",""""""Generalized Headaches"""""",""""""Headaches, Post-Dural Puncture"""""",""""""Bilateral Headaches"""""",""""""Ocular Headache"""""",""""""Cephalodynia"""""",""""""Generalized Headache"""""",""""""Headache, NOS"""""",""""""Headaches, Thunderclap"""""",""""""Headache, Orthostatic"""""",""""""Headaches, Stabbing"""""",""""""Head Pain"""""",""""""Postdural Puncture Headache"""""",""""""Headache, Post-Dural Puncture"""""",""""""Headache, Throbbing"""""",""""""Post Lumbar Puncture Headache"""""",""""""Headache"""""",""""""Cephalgias"""""",""""""Pains, Cranial"""""",""""""Vertex Headaches"""""",""""""Headaches, Bilateral"""""",""""""Headaches, Periorbital"""""",""""""Headache, Vertex"""""",""""""Headaches, Postdural Puncture"""""",""""""Post-Lumbar Puncture Headaches"""""",""""""Throbbing Headache"""""",""""""Cough Headache"""""",""""""Postdural Puncture Headaches"""""",""""""Head Pains"""""",""""""HA - Headache"""""",""""""Cephalalgias"""""",""""""Headache, Retro-Ocular"""""",""""""Post Dural Puncture Headache"""""",""""""Cephalodynias"""""",""""""Stabbing Headache"""""",""""""Retro-Ocular Headaches"""""",""""""Sharp Headache"""""",""""""Pain in head"""""",""""""Pain, Head"""""",""""""Unilateral Headaches"""""",""""""Sharp Headaches"""""",""""""Pain, Cranial"""""",""""""Headaches, Throbbing"""""",""""""Vertex Headache"""""",""""""Headache, Postdural Puncture"""""",""""""Cephalgia""""""]"
"23,ICD10:K38.3","[""""""Fistula of appendix""""""]"
"23,ICD10_CM:K38.3","[""""""Fistula of appendix""""""]"
"24,ICD10_CM:H11.032","[""""""Double pterygium of left eye""""""]"
"24,ICD10_CM:H11.022","[""""""Central pterygium of left eye""""""]"
"25,PharmGKB:PA166159278","[""""""time to relapse""""""]"
"25,DOID:60152","[""""""time agnosia""""""]"
"26,PharmGKB:PA444370","[""""""Heart Decompensation"""""",""""""Cardiac failure, NOS"""""",""""""Myocardial failure, NOS"""""",""""""Heart failure, NOS"""""",""""""Congestive Heart Failure"""""",""""""Heart Failure, Congestive"""""",""""""Cardiac failure"""""",""""""Failure, Congestive Heart"""""",""""""Decompensation, Heart"""""",""""""Diastolic heart failure"""""",""""""HF - Heart failure"""""",""""""Weak heart"""""",""""""Myocardial failure"""""",""""""Heart Failure"""""",""""""Heart Failure, Diastolic""""""]"
"26,MeSH:D006333","[""""""Cardiac Failure"""""",""""""Heart Decompensation"""""",""""""Left-Sided Heart Failure"""""",""""""Right-Sided Heart Failure"""""",""""""Congestive Heart Failure"""""",""""""Heart Failure, Congestive"""""",""""""Heart Failure, Left-Sided"""""",""""""Heart Failure, Right-Sided"""""",""""""Heart Failure"""""",""""""Myocardial Failure""""""]"
"27,PharmGKB:PA443828","[""""""Cystoma, NOS"""""",""""""Cystadenomas"""""",""""""[M]Cystadenoma NOS"""""",""""""Cystadenoma"""""",""""""Cystoma"""""",""""""Cystadenoma, NOS""""""]"
"27,DOID:2634","[""""""Cystoma"""""",""""""Cystadenoma"""""",""""""cystadenoma""""""]"
"28,ICD10_CM:G57.70","[""""""Causalgia of unspecified lower limb""""""]"
"28,ICD10_CM:G57.73","[""""""Causalgia of bilateral lower limbs""""""]"
"29,PharmGKB:PA444380","[""""""Waterbrash"""""",""""""Burning reflux"""""",""""""Pyroses"""""",""""""Pyrosis"""""",""""""Heartburn symptom"""""",""""""Heartburn"""""",""""""[D]Heartburn""""""]"
"29,MeSH:D006356","[""""""Pyrosis"""""",""""""Heartburn""""""]"
"30,ICD10_CM:E11.355","[""""""Type 2 diabetes mellitus with stable proliferative diabetic retinopathy""""""]"
"30,ICD10_CM:E10.355","[""""""Type 1 diabetes mellitus with stable proliferative diabetic retinopathy""""""]"
"31,ICD10:D03.0","[""""""Melanoma in situ of lip""""""]"
"31,ICD10_CM:D03.0","[""""""Melanoma in situ of lip""""""]"
"32,ICD10_CM:S53.115","[""""""Anterior dislocation of left ulnohumeral joint""""""]"
"32,ICD10_CM:S53.11","[""""""Anterior subluxation and dislocation of ulnohumeral joint""""""]"
"33,MeSH:D007011","[""""""Idiopathic Hypoparathyroidism"""""",""""""Hypoparathyroidism""""""]"
"33,PharmGKB:PA444576","[""""""Hypoparathyroidism"""""",""""""Hypoparathyroidisms"""""",""""""Deficiency of parathyrin""""""]"
"33,ICD10:E20.0","[""""""Idiopathic hypoparathyroidism""""""]"
"33,ICD10_CM:E20.0","[""""""Idiopathic hypoparathyroidism""""""]"
"34,MeSH:D006502","[""""""Budd-Chiari Syndrome"""""",""""""Hepatic Vein Thrombosis"""""",""""""Chiari's Syndrome"""""",""""""Hepatic Venous Outflow Obstruction""""""]"
"34,PharmGKB:PA444433","[""""""Hepatic Vein Thromboses"""""",""""""Thromboses, Hepatic Vein"""""",""""""Budd Chiari Syndrome"""""",""""""Budd-Chiari Syndrome"""""",""""""Chiaris Syndrome"""""",""""""Vein Thrombosis, Hepatic"""""",""""""Chiari Syndrome"""""",""""""Vein Thromboses, Hepatic"""""",""""""Thrombosis, Hepatic Vein"""""",""""""Chiari's Syndrome"""""",""""""Hepatic Vein Thrombosis""""""]"
"35,ICD10_CM:E20.9","[""""""Parathyroid tetany"""""",""""""Hypoparathyroidism, unspecified""""""]"
"35,ICD10:E20.9","[""""""Parathyroid tetany"""""",""""""Hypoparathyroidism, unspecified""""""]"
"36,ICD10_CM:I26.90","[""""""Septic pulmonary embolism without acute cor pulmonale""""""]"
"36,ICD10_CM:I26.0","[""""""Pulmonary embolism with acute cor pulmonale""""""]"
"36,ICD10:I26.0","[""""""Acute cor pulmonale NOS"""""",""""""Pulmonary embolism with mention of acute cor pulmonale""""""]"
"36,ICD10_CM:I26.99","[""""""Pulmonary embolism NOSAcute pulmonary embolism NOS"""""",""""""Acute pulmonary embolism NOS"""""",""""""Other pulmonary embolism without acute cor pulmonale"""""",""""""Pulmonary embolism NOS""""""]"
"36,ICD10_CM:I26.01","[""""""Septic pulmonary embolism with acute cor pulmonale""""""]"
"36,ICD10:I26.9","[""""""Pulmonary embolism without mention of acute cor pulmonale"""""",""""""Pulmonary embolism NOS""""""]"
"36,ICD10_CM:I26.09","[""""""Acute cor pulmonale NOS"""""",""""""Other pulmonary embolism with acute cor pulmonale""""""]"
"36,ICD10_CM:I26.9","[""""""Pulmonary embolism without acute cor pulmonale""""""]"
"37,ICD10_CM:M60.051","[""""""Infective myositis, right thigh""""""]"
"37,ICD10_CM:M60.031","[""""""Infective myositis, right forearm""""""]"
"37,ICD10_CM:S99.811","[""""""Other specified injuries of right ankle""""""]"
"37,ICD10_CM:M60.070","[""""""Infective myositis, right ankle""""""]"
"38,PharmGKB:PA165108566","[""""""Adrenogenital syndrome NOS""""""]"
"38,MeSH:D047808","[""""""Adrenogenital Syndrome""""""]"
"38,ICD10_CM:E25.9","[""""""Adrenogenital syndrome NOS"""""",""""""Adrenogenital disorder, unspecified""""""]"
"38,ICD10:E25.9","[""""""Adrenogenital syndrome NOS"""""",""""""Adrenogenital disorder, unspecified""""""]"
"38,PharmGKB:PA165108284","[""""""Psychogenic syndromes NOS""""""]"
"38,MeSH:D013001","[""""""Medically Unexplained Syndromes"""""",""""""Somatization Disorder"""""",""""""Somatoform Disorders"""""",""""""Briquet Syndrome"""""",""""""Pain Disorder"""""",""""""Medically Unexplained Syndrome""""""]"
"39,ICD10_CM:N99.521","[""""""Infection of incontinent external stoma of urinary tract""""""]"
"39,ICD10_CM:N99.528","[""""""Other complication of incontinent external stoma of urinary tract""""""]"
"39,ICD10_CM:N99.520","[""""""Hemorrhage of incontinent external stoma of urinary tract""""""]"
"39,ICD10_CM:N99.522","[""""""Malfunction of incontinent external stoma of urinary tract""""""]"
"39,ICD10_CM:N99.52","[""""""Complication of incontinent external stoma of urinary tract""""""]"
"40,ICD10_CM:S43.132","[""""""Dislocation of left acromioclavicular joint, greater than 200% displacement""""""]"
"40,ICD10_CM:S43.139","[""""""Dislocation of unspecified acromioclavicular joint, greater than 200% displacement""""""]"
"41,ICD10_CM:Q97","[""""""Other sex chromosome abnormalities, female phenotype, not elsewhere classified"""""",""""""Turner's syndrome""""""]"
"41,ICD10_CM:E28.3","[""""""Turner's syndrome"""""",""""""pure gonadal dysgenesis"""""",""""""Primary ovarian failure""""""]"
"41,ICD10_CM:Q99.1","[""""""46, XY with streak gonads"""""",""""""Pure gonadal dysgenesis"""""",""""""46, XX true hermaphroditePure gonadal dysgenesis"""""",""""""46, XX true hermaphrodite""""""]"
"41,ICD10_CM:Q50.0","[""""""Turner's syndrome"""""",""""""Congenital absence of ovary""""""]"
"42,PharmGKB:PA444495","[""""""Hyaline Membrane Diseases"""""",""""""Diseases, Hyaline Membrane"""""",""""""Hyaline Membrane Disease"""""",""""""Disease, Hyaline Membrane""""""]"
"42,MeSH:D006819","[""""""Hyaline Membrane Disease""""""]"
"43,ICD10_CM:V90.30","[""""""Drowning and submersion due to falling or jumping from crushed merchant ship""""""]"
"43,ICD10_CM:V92.00","[""""""Drowning and submersion due to fall off merchant ship""""""]"
"43,ICD10_CM:V90.00","[""""""Drowning and submersion due to merchant ship overturning""""""]"
"43,ICD10:W68","[""""""Drowning and submersion following fall into swimming-pool""""""]"
"43,ICD10_CM:V90.80","[""""""Drowning and submersion due to other accident to merchant ship""""""]"
"43,ICD10_CM:V90.10","[""""""Drowning and submersion due to merchant ship sinking""""""]"
"43,ICD10_CM:V92.09","[""""""Drowning and submersion due to fall off unspecified watercraft"""""",""""""Drowning and submersion due to fall off shipDrowning and submersion due to fall off boat NOS"""""",""""""Drowning and submersion due to fall off watercraft NOS"""""",""""""Drowning and submersion due to fall off boat NOS"""""",""""""Drowning and submersion due to fall off ship""""""]"
"44,DOID:125","[""""""vagina leiomyoma"""""",""""""leiomyoma of vagina""""""]"
"44,DOID:5283","[""""""leiomyosarcoma of the vagina"""""",""""""vagina leiomyosarcoma""""""]"
"45,ICD10:R49.2","[""""""Hypernasality and hyponasality""""""]"
"45,ICD10_CM:R49.2","[""""""Hypernasality and hyponasality""""""]"
"46,ICD10_CM:E61.8","[""""""Deficiency of other specified nutrient elements""""""]"
"46,ICD10:E61.8","[""""""Deficiency of other specified nutrient elements""""""]"
"47,ICD10_CM:M93.929","[""""""Osteochondropathy, unspecified, unspecified upper arm""""""]"
"47,ICD10_CM:M93.92","[""""""Osteochondropathy, unspecified of upper arm""""""]"
"47,ICD10_CM:M93.98","[""""""Osteochondropathy, unspecified other""""""]"
"47,ICD10_CM:M85.029","[""""""Fibrous dysplasia (monostotic), unspecified upper arm""""""]"
"48,ICD10_CM:R70.1","[""""""Abnormal plasma viscosity""""""]"
"48,ICD10:R70.1","[""""""Abnormal plasma viscosity""""""]"
"49,ICD10_CM:D23.11","[""""""Other benign neoplasm of skin of right eyelid, including canthus""""""]"
"49,ICD10_CM:D23.12","[""""""Other benign neoplasm of skin of left eyelid, including canthus""""""]"
"50,MeSH:D006947","[""""""Hyperpotassemia"""""",""""""Hyperkalemia""""""]"
"50,PharmGKB:PA444526","[""""""Hyperpotassaemia"""""",""""""Hyperkalemic syndrome"""""",""""""Hyperkalemia"""""",""""""Hyperpotassemias"""""",""""""K overload"""""",""""""Hyperkalaemia"""""",""""""K excess"""""",""""""Potassium excess"""""",""""""Hyperkalaemic syndrome"""""",""""""Hyperkalemias"""""",""""""Potassium overload"""""",""""""Hyperpotassemia""""""]"
"51,PharmGKB:PA164712462","[""""""NSAIDs"""""",""""""Antiinflammatory agents, non-steroids"""""",""""""NSAID""""""]"
"51,PharmGKB:PA164713028","[""""""Other antiinflammatory and antirheumatic agents, non-steroids""""""]"
"51,PharmGKB:PA10384","[""""""antiinflammatory and antirheumatic products, non-steroids""""""]"
"52,ICD10_CM:F13.150","[""""""Sedative, hypnotic or anxiolytic abuse with sedative, hypnotic or anxiolytic-induced psychotic disorder with delusions""""""]"
"52,ICD10_CM:F13.15","[""""""Sedative, hypnotic or anxiolytic abuse with sedative, hypnotic or anxiolytic-induced psychotic disorder""""""]"
"53,ICD10_CM:D07.6","[""""""Carcinoma in situ of other and unspecified male genital organs""""""]"
"53,ICD10_CM:D07.60","[""""""Carcinoma in situ of unspecified male genital organs""""""]"
"54,MeSH:D017670","[""""""Sodium Compounds""""""]"
"54,MeSH:D002593","[""""""Cetrimides"""""",""""""Cetrimonium Compounds"""""",""""""Cetyltrimethylammonium Compounds""""""]"
"54,MeSH:D017968","[""""""Vanadium Compounds""""""]"
"54,MeSH:D016566","[""""""Organoselenium Compounds""""""]"
"54,MeSH:D005296","[""""""Ferrous Compounds""""""]"
"55,ICD10_CM:E78.41","[""""""Elevated Lp(a)"""""",""""""Elevated Lipoprotein(a)""""""]"
"55,ICD10_CM:Z83.430","[""""""Family history of elevated Lp(a)"""""",""""""Family history of elevated lipoprotein(a)""""""]"
"56,ICD10_CM:N12","[""""""Interstitial nephritis NOS"""""",""""""Pyelonephritis NOS"""""",""""""Pyelitis NOS"""""",""""""Tubulo-interstitial nephritis, not specified as acute or chronic"""""",""""""Interstitial nephritis NOSPyelitis NOS""""""]"
"56,ICD10:N12","[""""""Interstitial nephritis NOS"""""",""""""calculous pyelonephritisN20.9"""""",""""""Pyelonephritis NOS"""""",""""""Pyelitis NOS"""""",""""""Tubulo-interstitial nephritis, not specified as acute or chronic""""""]"
"57,ICD10_CM:S80.241","[""""""External constriction, right knee""""""]"
"57,ICD10_CM:M02.261","[""""""Postimmunization arthropathy, right knee""""""]"
"57,ICD10_CM:M70.41","[""""""Prepatellar bursitis, right knee""""""]"
"57,ICD10_CM:S80.242","[""""""External constriction, left knee""""""]"
"58,DOID:3412","[""""""obsolete infectious canine hepatitis""""""]"
"58,MeSH:D006506","[""""""Hepatitis, Infectious"""""",""""""Infectious Hepatitis"""""",""""""Hepatitis A""""""]"
"59,ICD10_CM:I70.90","[""""""Unspecified atherosclerosis""""""]"
"59,ICD10_CM:I70.9","[""""""Other and unspecified atherosclerosis""""""]"
"60,ICD10_CM:S68.422","[""""""Partial traumatic amputation of left hand at wrist level""""""]"
"60,ICD10_CM:S78.122","[""""""Partial traumatic amputation at level between left hip and knee""""""]"
"61,MeSH:D019271","[""""""Hypoxanthine""""""]"
"61,PharmGKB:PA166178630","[""""""hypoxanthine""""""]"
"61,MeSH:D007042","[""""""Hypoxanthines""""""]"
"62,ICD10:J15.3","[""""""Pneumonia due to streptococcus, group B""""""]"
"62,ICD10_CM:J15.3","[""""""Pneumonia due to streptococcus, group B""""""]"
"63,DOID:12311","[""""""Stromal corneal pigmentations"""""",""""""stromal corneal pigmentation""""""]"
"63,ICD10_CM:H18.06","[""""""Hematocornea"""""",""""""Stromal corneal pigmentations""""""]"
"64,ICD10_CM:H01.11","[""""""Contact dermatitis of eyelid"""""",""""""Allergic dermatitis of eyelid""""""]"
"64,DOID:1895","[""""""allergic contact dermatitis of eyelid"""""",""""""Contact and allergic dermatitis of eyelid""""""]"
"65,ICD10_CM:L23.4","[""""""Allergic contact dermatitis due to dyes""""""]"
"65,ICD10:L23.4","[""""""Allergic contact dermatitis due to dyes""""""]"
"65,ICD10_CM:L23.2","[""""""Allergic contact dermatitis due to cosmetics""""""]"
"65,ICD10:L23.2","[""""""Allergic contact dermatitis due to cosmetics""""""]"
"66,ICD10:R94.8","[""""""Abnormal: splenic function test"""""",""""""Abnormal: bladder function test"""""",""""""Abnormal: basal metabolic rate [BMR]"""""",""""""Abnormal results of function studies of other organs and systems""""""]"
"66,ICD10_CM:R94.8","[""""""Abnormal splenic function test"""""",""""""Abnormal bladder function testAbnormal basal metabolic rate [BMR]"""""",""""""Abnormal bladder function test"""""",""""""Abnormal results of function studies of other organs and systems"""""",""""""Abnormal basal metabolic rate [BMR]""""""]"
"67,ICD10_CM:T80","[""""""bone marrow transplant rejection"""""",""""""transfusion associated circulatory overload (TACO)"""""",""""""Complications following infusion, transfusion and therapeutic injection"""""",""""""febrile nonhemolytic transfusion reaction"""""",""""""transfusion associated circulatory overload (TACO)bone marrow transplant rejection""""""]"
"67,ICD10_CM:T86.01","[""""""Bone marrow transplant rejection""""""]"
"67,ICD10_CM:E87.71","[""""""Fluid overload due to transfusion (blood) (blood components)"""""",""""""Transfusion associated circulatory overload"""""",""""""Transfusion associated circulatory overloadTACO"""""",""""""TACO""""""]"
"68,ICD10_CM:M85.40","[""""""Solitary bone cyst, unspecified site""""""]"
"68,ICD10_CM:M85.459","[""""""Solitary bone cyst, unspecified pelvis""""""]"
"69,MeSH:D018083","[""""""Border disease virus""""""]"
"69,ICD10_CM:H74.13","[""""""Adhesive middle ear disease, bilateral""""""]"
"69,ICD10_CM:H74.12","[""""""Adhesive left middle ear disease""""""]"
"69,ICD10_CM:H74.1","[""""""Adhesive otitis"""""",""""""glue ear"""""",""""""Adhesive middle ear disease""""""]"
"69,DOID:5100","[""""""middle ear disease""""""]"
"70,ICD10:H10.8","[""""""Other conjunctivitis""""""]"
"70,MeSH:D003231","[""""""Conjunctivitis""""""]"
"70,ICD10_CM:H10.8","[""""""Other conjunctivitis""""""]"
"70,ICD10_CM:H10.89","[""""""Other conjunctivitis""""""]"
"71,ICD10_CM:F07.81","[""""""Postcontusional syndrome (encephalopathy)"""""",""""""Post-traumatic brain syndrome, nonpsychoticPostcontusional syndrome (encephalopathy)"""""",""""""Postconcussional syndrome"""""",""""""Post-traumatic brain syndrome, nonpsychotic""""""]"
"71,ICD10_CM:F07.89","[""""""Other personality and behavioral disorders due to known physiological condition"""""",""""""Other personality and behavioral disorders due to known physiological conditionPostencephalitic syndrome"""""",""""""Right hemispheric organic affective disorder"""""",""""""Postencephalitic syndrome""""""]"
"72,ICD10_CM:S00.80","[""""""Unspecified superficial injury of other part of head""""""]"
"72,ICD10_CM:S00.9","[""""""Superficial injury of unspecified part of head""""""]"
"72,ICD10_CM:S00.90","[""""""Unspecified superficial injury of unspecified part of head""""""]"
"72,ICD10:S00.9","[""""""Superficial injury of head, part unspecified""""""]"
"73,ICD10_CM:S02.601","[""""""Fracture of unspecified part of body of right mandible""""""]"
"73,ICD10_CM:S02.671","[""""""Fracture of alveolus of right mandible""""""]"
"73,ICD10_CM:S02.602","[""""""Fracture of unspecified part of body of left mandible""""""]"
"74,MeSH:D000071317","[""""""Nanog Homeobox Transcription Factor"""""",""""""Nanog Protein"""""",""""""Nanog Homeobox Protein""""""]"
"74,MeSH:D051740","[""""""Ikaros Protein"""""",""""""Ikaros Transcription Factor""""""]"
"75,ICD10_CM:S02.9","[""""""Fracture of unspecified skull and facial bones""""""]"
"75,ICD10_CM:S02.80","[""""""Fracture of other specified skull and facial bones, unspecified side""""""]"
"76,ICD10_CM:R47.02","[""""""Dysphasia"""""",""""""dysphasia following cerebrovascular disease""""""]"
"76,ICD10_CM:I69.821","[""""""Dysphasia following other cerebrovascular disease""""""]"
