ID,Syn
"16,ICD10_CM:O01.9","[""""""Vesicular mole NOS"""""",""""""Vesicular mole NOSHydatidiform mole, unspecified"""""",""""""Hydatidiform mole, unspecified"""""",""""""Trophoblastic disease NOS""""""]"
"16,ICD10_CM:D39.2","[""""""hydatidiform mole NOS"""""",""""""Neoplasm of uncertain behavior of placenta"""""",""""""Invasive hydatidiform mole"""""",""""""Malignant hydatidiform moleInvasive hydatidiform mole""""""]"
"16,ICD10_CM:C58","[""""""male choriocarcinoma NOS"""""",""""""malignant hydatidiform mole"""""",""""""Malignant neoplasm of placenta"""""",""""""invasive hydatidiform mole""""""]"
"17,PharmGKB:PA446946","[""""""Brain Vascular Trauma"""""",""""""Cerebrovascular Trauma"""""",""""""Vascular Brain Injury"""""",""""""Vascular Injury, Brain"""""",""""""Brain Vascular Injury"""""",""""""Trauma, Cerebrovascular"""""",""""""Injury, Brain Vascular"""""",""""""Brain Injury, Vascular"""""",""""""Vascular Trauma, Brain"""""",""""""Injury, Vascular Brain"""""",""""""Vascular Brain Injuries"""""",""""""Trauma, Brain Vascular"""""",""""""Injury, Vascular, Brain"""""",""""""Vascular Traumas, Brain""""""]"
"17,MeSH:D020214","[""""""Cerebrovascular Trauma"""""",""""""Vascular Injury, Brain"""""",""""""Vascular Trauma, Brain"""""",""""""Brain Injury, Vascular"""""",""""""Injury, Vascular, Brain""""""]"
"18,ICD10_CM:M31.5","[""""""Giant cell arteritis with polymyalgia rheumatica""""""]"
"18,ICD10:M31.5","[""""""Giant cell arteritis with polymyalgia rheumatica""""""]"
"18,ICD10_CM:M35.3","[""""""polymyalgia rheumatica with giant cell arteritis"""""",""""""Polymyalgia rheumatica""""""]"
"19,MeSH:D002526","[""""""Cerebellum Diseases"""""",""""""Cerebellar Disorders"""""",""""""Cerebellar Syndromes"""""",""""""Cerebellar Diseases"""""",""""""Cerebellar Dysfunction""""""]"
"19,PharmGKB:PA443660","[""""""Cerebellar Dysfunctions"""""",""""""Cerebellum Diseases"""""",""""""Cerebellar Disorders"""""",""""""Disease, Cerebellar"""""",""""""Cerebellum Disease"""""",""""""Cerebellar Syndromes"""""",""""""Cerebellar deficiency syndrome"""""",""""""Cerebellar syndrome"""""",""""""Disease, Cerebellum"""""",""""""Cerebellar Disorder"""""",""""""Cerebellar Diseases"""""",""""""Cerebellar Dysfunction"""""",""""""Syndrome, Cerebellar"""""",""""""Dysfunction, Cerebellar"""""",""""""Cerebellar Disease"""""",""""""Cerebellar Syndrome"""""",""""""Disorder, Cerebellar"""""",""""""Cerebellar disorder""""""]"
"20,PharmGKB:PA165108462","[""""""Early onset cerebellar ataxia with myoclonus"""""",""""""Ramsay Hunt syndrome - ataxia"""""",""""""Dyssynergia cerebellaris myoclonica""""""]"
"20,PharmGKB:PA165108296","[""""""Progressive cerebellar tremor"""""",""""""Ramsay Hunt's syndrome 2""""""]"
"20,MeSH:D002527","[""""""Dentate Nucleus Syndrome, Ramsay Hunt"""""",""""""Dyssynergia Cerebellaris Myoclonica"""""",""""""Spinodentate Atrophy"""""",""""""Dentate Cerebellar Atrophy"""""",""""""Cerebelloparenchymal Disorder V"""""",""""""Myoclonic Cerebellar Dyssynergia"""""",""""""Cerebellar Dyssynergia"""""",""""""Dentate Cerebellar Ataxia"""""",""""""Dyssynergia Cerebellaris Progressiva"""""",""""""Ramsay Hunt Cerebellar Syndrome"""""",""""""Dyssynergia Cerebellaris Myoclonica Of Hunt"""""",""""""Ramsay Hunt Dentate Syndrome""""""]"
"20,PharmGKB:PA165108542","[""""""Dyssynergia cerebellaris myoclonica""""""]"
"21,ICD10:M35.4","[""""""Diffuse (eosinophilic) fasciitis""""""]"
"21,ICD10_CM:M35.4","[""""""Diffuse (eosinophilic) fasciitis""""""]"
"22,ICD10_CM:S88.92","[""""""Partial traumatic amputation of lower leg, level unspecified""""""]"
"22,ICD10_CM:S88.129","[""""""Partial traumatic amputation at level between knee and ankle, unspecified lower leg""""""]"
"22,ICD10_CM:S88.929","[""""""Partial traumatic amputation of unspecified lower leg, level unspecified""""""]"
"23,MeSH:D020260","[""""""Poisoning, Heavy Metals, Nervous System"""""",""""""Heavy Metal Poisoning, Nervous System""""""]"
"23,PharmGKB:PA166048788","[""""""Heavy Metal Poisoning, Nervous System""""""]"
"24,ICD10_CM:C76","[""""""malignant neoplasm of unspecified site NOS"""""",""""""malignant neoplasm of lymphoid, hematopoietic and related tissue"""""",""""""Malignant neoplasm of other and ill-defined sites"""""",""""""malignant neoplasm of female genitourinary tract NOS""""""]"
"24,ICD10_CM:C80.1","[""""""Cancer NOS"""""",""""""Cancer unspecified site (primary)"""""",""""""Carcinoma unspecified site (primary)"""""",""""""Malignant (primary) neoplasm, unspecified"""""",""""""Malignant (primary) neoplasm, unspecifiedsecondary malignant neoplasm of unspecified site""""""]"
"24,ICD10_CM:C80.0","[""""""Disseminated malignant neoplasm, unspecifiedGeneralized cancer, unspecified site (primary) (secondary)"""""",""""""Disseminated malignant neoplasm, unspecified"""""",""""""Generalized cancer, unspecified site (primary) (secondary)"""""",""""""Carcinomatosis NOS""""""]"
"24,ICD10_CM:C79.9","[""""""Metastatic cancer NOSmalignant (primary) neoplasm of unspecified site"""""",""""""Metastatic cancer NOS"""""",""""""carcinomatosis NOS"""""",""""""Metastatic disease NOS"""""",""""""Secondary malignant neoplasm of unspecified site""""""]"
"25,ICD10_CM:S89.291","[""""""Other physeal fracture of upper end of right fibula""""""]"
"25,ICD10_CM:S89.091","[""""""Other physeal fracture of upper end of right tibia""""""]"
"26,ICD10:S89.8","[""""""Other specified injuries of lower leg""""""]"
"26,ICD10_CM:S89.8","[""""""Other specified injuries of lower leg""""""]"
"27,ICD10_CM:C79.7","[""""""Secondary malignant neoplasm of adrenal gland""""""]"
"27,ICD10:C79.7","[""""""Secondary malignant neoplasm of adrenal gland""""""]"
"28,ICD10_CM:Z85.71","[""""""Personal history of Hodgkin lymphoma"""""",""""""Conditions classifiable to C81""""""]"
"28,ICD10_CM:C81","[""""""personal history of Hodgkin lymphoma"""""",""""""Hodgkin lymphoma""""""]"
"29,ICD10_CM:C81.3","[""""""Lymphocyte depleted classical Hodgkin lymphoma"""""",""""""Lymphocyte depleted Hodgkin lymphoma""""""]"
"29,ICD10:C81.3","[""""""Lymphocyte depleted (classical) Hodgkin lymphoma""""""]"
"30,MeSH:D020513","[""""""Adynamia Episodica Hereditaria"""""",""""""Hyperkalemic Periodic Paralysis, Familial"""""",""""""Primary Hyperkalemic Periodic Paralysis"""""",""""""Familial Hyperkalemic Periodic Paralysis"""""",""""""Adynamia Episodica Hereditaria with or without Myotonia"""""",""""""Gamstorp Episodic Adynamy"""""",""""""Gamstorp Disease"""""",""""""Hyperkalemic Periodic Paralysis"""""",""""""Myotonic Periodic Paralysis"""""",""""""HyperPP"""""",""""""HyperKPP"""""",""""""Paralysis, Hyperkalemic Periodic"""""",""""""Sodium Channel Muscle Disease"""""",""""""Paralysis, Periodic, Hyperkalemic, Familial"""""",""""""Hyperkaliemic Periodic Paralysis Type 2"""""",""""""Hyperkalemic Periodic Paralysis Type 2""""""]"
"30,PharmGKB:PA447049","[""""""Paralysis, Myotonic Periodic"""""",""""""Familial Hyperkalemic Periodic Paralysis"""""",""""""Periodic Paralysis, Myotonic"""""",""""""Myotonic periodic paralysis"""""",""""""Paralyses, Hyperkalemic Periodic"""""",""""""Paralysis, Periodic, Hyperkalemic, Familial"""""",""""""Gamstorp disease"""""",""""""Paralysis, Hyperkalemic Periodic"""""",""""""Familial hyperkalaemic periodic paralysis"""""",""""""Familial hyperkalemic periodic paralysis"""""",""""""Periodic Paralysis, Hyperkalemic"""""",""""""Primary Hyperkalemic Periodic Paralysis"""""",""""""Periodic paralysis II"""""",""""""Myotonic Periodic Paralysis"""""",""""""Paralyses, Myotonic Periodic"""""",""""""Hyperkalemic Periodic Paralyses"""""",""""""Hyperkalaemic periodic paralysis"""""",""""""Adynamia Episodica Hereditaria"""""",""""""Hyperkalemic Periodic Paralysis, Familial"""""",""""""Hyperkalemic periodic paralysis"""""",""""""Adynamia episodica hereditaria"""""",""""""Hyperkalemic Periodic Paralysis"""""",""""""Myotonic Periodic Paralyses"""""",""""""Periodic Paralyses, Hyperkalemic"""""",""""""Periodic Paralyses, Myotonic""""""]"
"31,ICD10_CM:S93.60","[""""""Unspecified sprain of foot""""""]"
"31,ICD10_CM:S93.699","[""""""Other sprain of unspecified foot""""""]"
"31,ICD10_CM:S93.609","[""""""Unspecified sprain of unspecified foot""""""]"
"32,PharmGKB:PA443734","[""""""Healing scar"""""",""""""Scar, NOS"""""",""""""Scar"""""",""""""Scar tissue"""""",""""""Cicatrices"""""",""""""Scars"""""",""""""Cicatrization"""""",""""""Scar NOS"""""",""""""Fibrous scar"""""",""""""Cicatrisation"""""",""""""Cicatrix""""""]"
"32,MeSH:D002921","[""""""Scar"""""",""""""Scarring"""""",""""""Scars"""""",""""""Cicatrization"""""",""""""Cicatrix""""""]"
"33,MeSH:D002973","[""""""Dysostosis, Cleidocranial"""""",""""""Cleidocranial Dysplasia"""""",""""""Scheuthauer-Marie-Sainton Syndrome"""""",""""""Marie-Sainton Syndrome"""""",""""""Cleidocranial Digital Dysostosis"""""",""""""Cleidocranial Dysostosis""""""]"
"33,PharmGKB:PA165109044","[""""""Cleidocranial dysostosis""""""]"
"34,ICD10_CM:M61","[""""""Calcification and ossification of muscle""""""]"
"34,ICD10:M61","[""""""Calcification and ossification of muscle""""""]"
"35,ICD10_CM:M61.1","[""""""Fibrodysplasia ossificans progressiva"""""",""""""Myositis ossificans progressiva""""""]"
"35,ICD10:M61.1","[""""""Fibrodysplasia ossificans progressiva"""""",""""""Myositis ossificans progressiva""""""]"
"36,MeSH:D003057","[""""""Cockayne Syndrome, Type I"""""",""""""Dwarfism-Retinal Atrophy-Deafness Syndrome"""""",""""""Cockayne Syndrome, Type III"""""",""""""Type II Cockayne Syndrome"""""",""""""Cockayne Syndrome, Type II"""""",""""""Cockayne Syndrome, Group C"""""",""""""Cockayne Syndrome, Type A"""""",""""""Type A Cockayne Syndrome"""""",""""""Group B Cockayne Syndrome"""""",""""""Group C Cockayne Syndrome"""""",""""""Cockayne Syndrome, Group B"""""",""""""Progeria-Like Syndrome"""""",""""""Progeroid Nanism"""""",""""""Cockayne Syndrome"""""",""""""Type C Cockayne Syndrome"""""",""""""Cockayne Syndrome, Group A"""""",""""""Cockayne Syndrome Type C""""""]"
"36,PharmGKB:PA443746","[""""""Progeria Like Syndrome"""""",""""""Cockayne Syndrome, Type A"""""",""""""Progeria-Like Syndrome"""""",""""""Group B Cockayne Syndrome"""""",""""""Syndrome, Progeria-Like"""""",""""""Cockayne Syndrome, Type III"""""",""""""Cockayne Syndrome, Type B"""""",""""""Type II Cockayne Syndrome"""""",""""""Type I Cockayne Syndrome"""""",""""""Cokayne syndrome"""""",""""""Cockayne syndrome"""""",""""""Cockayne Syndrome, Group B"""""",""""""Type III Cockayne Syndrome"""""",""""""Cockayne Syndrome, Group A"""""",""""""Cockayne Syndrome, Type I"""""",""""""Group A Cockayne Syndrome"""""",""""""Progeria-Like Syndromes"""""",""""""Type A Cockayne Syndrome"""""",""""""Cockayne Syndrome"""""",""""""Group C Cockayne Syndrome"""""",""""""Type B Cockayne Syndrome"""""",""""""Type C Cockayne Syndrome"""""",""""""Cockayne Syndrome, Type C"""""",""""""Cockayne Syndrome, Type II"""""",""""""Cockayne Syndrome, Group C"""""",""""""Syndromes, Progeria-Like"""""",""""""Syndrome, Cockayne""""""]"
"37,MeSH:D020820","[""""""Hemiballismus"""""",""""""Orofacial Dyskinesia"""""",""""""Dyskinesias"""""",""""""Oral Dyskinesia"""""",""""""Abnormal Movements"""""",""""""Hemiballism"""""",""""""Tardive Oral Dyskinesia"""""",""""""Asterixis"""""",""""""Oral-Facial Dyskinesia"""""",""""""Lingual-Facial-Buccal Dyskinesia"""""",""""""Involuntary Movements"""""",""""""Linguofacial Dyskinesia"""""",""""""Ballismus""""""]"
"37,PharmGKB:PA447097","[""""""Hemiballismus"""""",""""""Involuntary Movement"""""",""""""Abnormal Movement"""""",""""""Movements, Involuntary"""""",""""""Dyskinesias"""""",""""""Abnormal Movements"""""",""""""Dyskinesia"""""",""""""Asterixis"""""",""""""Movements, Abnormal"""""",""""""Movement, Involuntary"""""",""""""Hemiballism"""""",""""""Involuntary Movements"""""",""""""Movement, Abnormal"""""",""""""Ballismus""""""]"
"38,MeSH:D020852","[""""""Lyme Disease Mononeuritis Multiplex"""""",""""""Lyme Meningoradiculitis"""""",""""""Lyme Neuroborreliosis"""""",""""""Nervous System Lyme Disease"""""",""""""Lyme Disease, Nervous System"""""",""""""Mononeuritis Multiplex, Lyme Disease"""""",""""""Lyme Borreliosis, Nervous System"""""",""""""Lyme Polyradiculitis"""""",""""""Neuroborreliosis, Borrelia burgdorferi"""""",""""""Peripheral Nervous System Lyme Disease"""""",""""""Nervous System Lyme Borreliosis"""""",""""""Lyme Disease, Central Nervous System"""""",""""""Lyme Disease Encephalopathy"""""",""""""Meningoencephalitis, Lyme"""""",""""""Central Nervous System Lyme Disease"""""",""""""Lyme Meningoencephalitis""""""]"
"38,PharmGKB:PA165108879","[""""""Tick-borne meningopolyneuritis"""""",""""""Bannwarth syndrome""""""]"
"39,ICD10_CM:S95.809","[""""""Unspecified injury of other blood vessels at ankle and foot level, unspecified leg""""""]"
"39,ICD10_CM:S95.909","[""""""Unspecified injury of unspecified blood vessel at ankle and foot level, unspecified leg""""""]"
"40,ICD10_CM:D05.90","[""""""Unspecified type of carcinoma in situ of unspecified breast""""""]"
"40,ICD10_CM:D05.9","[""""""Unspecified type of carcinoma in situ of breast""""""]"
"41,PharmGKB:PA165108229","[""""""Mucopurulent conjunctivitis"""""",""""""Purulent conjunctivitis""""""]"
"41,MeSH:D003234","[""""""Bacterial Conjunctivitis"""""",""""""Conjunctivitis, Bacterial"""""",""""""Conjunctivitis, Mucopurulent"""""",""""""Bacterial Conjunctivitides"""""",""""""Conjunctivitis, Purulent"""""",""""""Conjunctivitides, Bacterial""""""]"
"42,ICD10_CM:S96.909","[""""""Unspecified injury of unspecified muscle and tendon at ankle and foot level, unspecified foot""""""]"
"42,ICD10_CM:S96.9","[""""""Injury of unspecified muscle and tendon at ankle and foot level""""""]"
"42,ICD10_CM:S96.991","[""""""Other specified injury of unspecified muscle and tendon at ankle and foot level, right foot""""""]"
"42,ICD10_CM:S96.801","[""""""Unspecified injury of other specified muscles and tendons at ankle and foot level, right foot""""""]"
"42,ICD10_CM:S96.201","[""""""Unspecified injury of intrinsic muscle and tendon at ankle and foot level, right foot""""""]"
"42,ICD10_CM:S96.90","[""""""Unspecified injury of unspecified muscle and tendon at ankle and foot level""""""]"
"42,ICD10:S96.9","[""""""Injury of unspecified muscle and tendon at ankle and foot level""""""]"
"43,MeSH:D003286","[""""""Contracture""""""]"
"43,PharmGKB:PA443784","[""""""Contracture"""""",""""""Contractures""""""]"
"44,PharmGKB:PA443808","[""""""Crouzon Disease"""""",""""""Crouzon's Disease"""""",""""""Crouzons Disease"""""",""""""Dysostoses, Craniofacial"""""",""""""Craniofacial Dysostoses"""""",""""""Dysostosis, Craniofacial"""""",""""""Crouzon syndrome"""""",""""""Apert-Crouzon syndrome"""""",""""""Craniofacial Dysostosis"""""",""""""Disease, Crouzon"""""",""""""Disease, Crouzon's"""""",""""""Vogt cephalosyndactyly"""""",""""""Trigorhinophalangeal dysplasia"""""",""""""Crouzon's disease"""""",""""""Acrocephalosyndactyly, type II""""""]"
"44,MeSH:D003394","[""""""Crouzon Disease"""""",""""""Crouzon's Disease"""""",""""""Dysostosis, Craniofacial"""""",""""""Craniofacial Dysostosis"""""",""""""Craniofacial Dysostosis Type 1"""""",""""""Craniofacial Dysarthrosis"""""",""""""Craniofacial Dysostosis Syndrome"""""",""""""Crouzon Syndrome"""""",""""""Crouzon Craniofacial Dysostosis"""""",""""""Craniofacial Dysostosis, Type I""""""]"
"45,ICD10_CM:D17.0","[""""""Benign lipomatous neoplasm of skin and subcutaneous tissue of head, face and neck""""""]"
"45,ICD10:D17.0","[""""""Benign lipomatous neoplasm of skin and subcutaneous tissue of head, face and neck""""""]"
"46,MeSH:D030342","[""""""Single-Gene Defects"""""",""""""Inborn Genetic Diseases"""""",""""""Genetic Diseases"""""",""""""Hereditary Diseases"""""",""""""Hereditary Disease"""""",""""""Genetic Disorders"""""",""""""Genetic Diseases, Inborn""""""]"
"46,PharmGKB:PA447188","[""""""Defect, Single-Gene"""""",""""""Inborn Genetic Diseases"""""",""""""Defects, Single-Gene"""""",""""""Single-Gene Defects"""""",""""""Hereditary Diseases"""""",""""""Diseases, Inborn Genetic"""""",""""""Genetic Disease, Inborn"""""",""""""Hereditary Disease"""""",""""""Disease, Hereditary"""""",""""""Single-Gene Defect"""""",""""""Inborn Genetic Disease"""""",""""""Genetic Diseases, Inborn"""""",""""""Single Gene Defects"""""",""""""Disease, Inborn Genetic"""""",""""""Diseases, Hereditary""""""]"
"47,ICD10_CM:D32","[""""""Benign neoplasm of meninges""""""]"
"47,ICD10:D32","[""""""Benign neoplasm of meninges""""""]"
"48,MeSH:D038263","[""""""Auditory Brain Stem Implantation"""""",""""""Auditory Brainstem Implantation""""""]"
"48,MeSH:D038262","[""""""Auditory Brain Stem Implants"""""",""""""Auditory Brainstem Implants"""""",""""""Brain Stem Implants, Auditory""""""]"
"49,ICD10_CM:E54","[""""""Ascorbic acid deficiency"""""",""""""Deficiency of vitamin C"""""",""""""Scurvy"""""",""""""Ascorbic acid deficiencyDeficiency of vitamin C"""""",""""""sequelae of vitamin C deficiency""""""]"
"49,ICD10_CM:E64.2","[""""""Sequelae of vitamin C deficiency""""""]"
"49,ICD10_CM:D53.2","[""""""scurvy"""""",""""""Scorbutic anemia""""""]"
"49,ICD10:E64.2","[""""""Sequelae of vitamin C deficiency""""""]"
"50,MeSH:D003728","[""""""Calculus, Dental"""""",""""""Dental Calculus"""""",""""""Tartar""""""]"
"50,PharmGKB:PA443857","[""""""Calculus, Dental"""""",""""""Odontolith"""""",""""""Dental calculus, NOS"""""",""""""Tartar"""""",""""""Dental calculus"""""",""""""Dental Calculus""""""]"
"51,ICD10_CM:T21.77","[""""""Corrosion of third degree of vulva"""""",""""""Corrosion of third degree of perineum"""""",""""""Corrosion of third degree of female genital region"""""",""""""Corrosion of third degree of labium (majus) (minus)"""""",""""""Corrosion of third degree of labium (majus) (minus)Corrosion of third degree of perineum""""""]"
"51,ICD10:T28.8","[""""""Corrosion of internal genitourinary organs""""""]"
"51,ICD10_CM:T21.67","[""""""Corrosion of second degree of vulva"""""",""""""corrosion of vaginaCorrosion of second degree of perineum"""""",""""""corrosion of vagina"""""",""""""Corrosion of second degree of female genital region"""""",""""""Corrosion of second degree of perineum""""""]"
"51,ICD10_CM:T28.8","[""""""Corrosion of internal genitourinary organs""""""]"
"51,ICD10_CM:T21.47","[""""""Corrosion of unspecified degree of female genital region"""""",""""""Corrosion of unspecified degree of vulvaCorrosion of unspecified degree of female genital region"""""",""""""Corrosion of unspecified degree of labium (majus) (minus)"""""",""""""Corrosion of unspecified degree of vulva""""""]"
"51,ICD10_CM:T21.57","[""""""corrosion of vaginaCorrosion of first degree of vulva"""""",""""""Corrosion of first degree of female genital region"""""",""""""Corrosion of first degree of vulva"""""",""""""corrosion of vagina"""""",""""""Corrosion of first degree of perineum""""""]"
"52,PharmGKB:PA165108212","[""""""Pyogenic hepatic abscess""""""]"
"52,MeSH:D046290","[""""""Pyogenic Liver Abscess"""""",""""""Liver Abscess, Pyogenic"""""",""""""Pyogenic Hepatic Abscess""""""]"
"53,ICD10_CM:M84.63","[""""""Pathological fracture in other disease, ulna and radius""""""]"
"53,ICD10_CM:M84.539","[""""""Pathological fracture in neoplastic disease, unspecified ulna and radius""""""]"
"54,ICD10:T22.5","[""""""Corrosion of first degree of shoulder and upper limb, except wrist and hand""""""]"
"54,ICD10_CM:T22.5","[""""""Corrosion of first degree of shoulder and upper limb, except wrist and hand""""""]"
"55,PharmGKB:PA443911","[""""""Pathological Dilatation"""""",""""""Dilatations, Pathologic"""""",""""""Dilation"""""",""""""Distension, NOS"""""",""""""Pathological Dilatations"""""",""""""Ectasia"""""",""""""Dilatation, Pathological"""""",""""""Distention"""""",""""""Dilatations, Pathological"""""",""""""Dilatation, Pathologic"""""",""""""Dilatation, NOS"""""",""""""Dilatation"""""",""""""Distention, NOS"""""",""""""Pathologic Dilatations"""""",""""""Distension"""""",""""""Pathologic Dilatation""""""]"
"55,MeSH:D004108","[""""""Dilatations, Pathologic"""""",""""""Ectasia"""""",""""""Dilatation, Pathological"""""",""""""Dilatations, Pathological"""""",""""""Dilatation, Pathologic"""""",""""""Pathologic Dilatations"""""",""""""Pathologic Dilatation""""""]"
"56,MeSH:D004172","[""""""Diplopia, Horizontal"""""",""""""Diplopia, Monocular"""""",""""""Diplopia, Intermittent"""""",""""""Diplopia, Unilateral"""""",""""""Diplopia"""""",""""""Diplopia, Vertical"""""",""""""Polyopsia"""""",""""""Diplopia, Refractive"""""",""""""Double Vision"""""",""""""Diplopia, Cortical""""""]"
