ID,Syn
"18,ICD10_CM:C41.2","[""""""malignant neoplasm of sacrum and coccyx"""""",""""""Malignant neoplasm of vertebral column""""""]"
"19,PharmGKB:PA444032","[""""""Cushion Defects, Endocardial"""""",""""""Endocardial cushion defect, NOS"""""",""""""Persistent Common Atrioventricular Canal"""""",""""""Endocardial cushion defects, unspecified"""""",""""""Defects, Endocardial Cushion"""""",""""""Primum, Persistent Ostium"""""",""""""Persistent Ostium Primum"""""",""""""Endocardial Cushion Defects"""""",""""""Endocardial cushion defect"""""",""""""Defect, Endocardial Cushion"""""",""""""Endocardial cushion defects NOS"""""",""""""Ostium Primum, Persistent"""""",""""""Endocardial Cushion Defect"""""",""""""Cushion Defect, Endocardial""""""]"
"19,MeSH:D004694","[""""""Persistent Common Atrioventricular Canal"""""",""""""Endocardial Cushion Defects"""""",""""""Endocardial Cushion Defect""""""]"
"20,PharmGKB:PA165108174","[""""""Subacute bacterial endocarditis"""""",""""""Endocarditis lenta""""""]"
"20,MeSH:D004698","[""""""Subacute Bacterial Endocarditides"""""",""""""Endocarditis Lenta"""""",""""""Bacterial Endocarditides, Subacute"""""",""""""Endocarditis, Subacute Bacterial"""""",""""""Bacterial Endocarditis, Subacute"""""",""""""Subacute Bacterial Endocarditis"""""",""""""Endocarditides, Subacute Bacterial""""""]"
"21,ICD10:C43.7","[""""""Malignant melanoma of lower limb, including hip""""""]"
"21,ICD10_CM:C43.7","[""""""Malignant melanoma of lower limb, including hip""""""]"
"22,MeSH:D064147","[""""""Febrile Neutropenia""""""]"
"22,PharmGKB:PA166170245","[""""""febrile neutropenia""""""]"
"23,ICD10_CM:C44.201","[""""""Unspecified malignant neoplasm of skin of unspecified ear and external auricular canal""""""]"
"23,ICD10_CM:C44.20","[""""""Unspecified malignant neoplasm of skin of ear and external auricular canal""""""]"
"24,ICD10_CM:M48","[""""""Other spondylopathies""""""]"
"24,ICD10:M48","[""""""Other spondylopathies""""""]"
"25,MeSH:D004874","[""""""Ergometrin"""""",""""""Ergometrine Maleate"""""",""""""Ergobasin"""""",""""""Ergometrine"""""",""""""Ergonovine Maleate"""""",""""""Ergotrate"""""",""""""Ergonovine""""""]"
"25,PharmGKB:PA449487","[""""""Ergometrine"""""",""""""ergonovine"""""",""""""Ergobasine"""""",""""""Ergotrate maleate""""""]"
"26,ICD10_CM:M53.8","[""""""Other specified dorsopathies""""""]"
"26,ICD10:M53.8","[""""""Other specified dorsopathies""""""]"
"27,ICD10_CM:T23.49","[""""""Corrosion of unspecified degree of multiple sites of wrist and hand""""""]"
"27,ICD10_CM:T23.499","[""""""Corrosion of unspecified degree of multiple sites of unspecified wrist and hand""""""]"
"28,ICD10_CM:T23.6","[""""""Corrosion of second degree of wrist and hand""""""]"
"28,ICD10:T23.6","[""""""Corrosion of second degree of wrist and hand""""""]"
"29,MeSH:D005157","[""""""Neuralgic Facial Pain"""""",""""""Orofacial Pain"""""",""""""Pain, Facial"""""",""""""Craniofacial Pain"""""",""""""Myofacial Pain"""""",""""""Facial Pain"""""",""""""Face Pain""""""]"
"29,PharmGKB:PA444134","[""""""Pain, Orofacial"""""",""""""Pain of face, NOS"""""",""""""Pain, Referred Facial"""""",""""""Pain, Facial"""""",""""""Pain, Face"""""",""""""Facial Pain, Neuralgic"""""",""""""Myofacial Pain"""""",""""""Neuralgic Facial Pain"""""",""""""Pain, Neuralgic Facial"""""",""""""Pain, Craniofacial"""""",""""""Pain of face"""""",""""""Orofacial Pain"""""",""""""Face Pain"""""",""""""Pain, Myofacial"""""",""""""Referred Facial Pain"""""",""""""Craniofacial Pain"""""",""""""[D]Facial pain"""""",""""""Facial Pain, Referred"""""",""""""Facial Pain""""""]"
"30,PharmGKB:PA164712708","[""""""Drugs For Treatment Of Tuberculosis""""""]"
"30,PharmGKB:PA164713078","[""""""Other drugs for treatment of tuberculosis""""""]"
"31,PharmGKB:PA444146","[""""""Fanconi's hypoplastic anaemia"""""",""""""Fanconi's anemia"""""",""""""Anemia, Fanconi"""""",""""""Fanconi Anemia"""""",""""""Fanconi's anaemia"""""",""""""Fanconi's familial refractory anaemia"""""",""""""Anemia, Fanconi's"""""",""""""Fanconi's familial refractory anemia"""""",""""""Anemias, Fanconi"""""",""""""Fanconi Anemias"""""",""""""Fanconi's hypoplastic anemia"""""",""""""Fanconi's Anemia"""""",""""""Fanconi pancytopenia syndrome"""""",""""""Pancytopenia-dysmelia syndrome""""""]"
"31,MeSH:D005199","[""""""Fanconi Hypoplastic Anemia"""""",""""""Fanconi Anemia"""""",""""""Anemia, Fanconi"""""",""""""Fanconi's Anemia"""""",""""""Fanconi Panmyelopathy"""""",""""""Fanconi Pancytopenia""""""]"
"32,ICD10_CM:Z85.71","[""""""Personal history of Hodgkin lymphoma"""""",""""""Conditions classifiable to C81""""""]"
"32,ICD10_CM:C81","[""""""personal history of Hodgkin lymphoma"""""",""""""Hodgkin lymphoma""""""]"
"33,PharmGKB:PA164712792","[""""""Hormone Antagonists And Related Agents""""""]"
"33,PharmGKB:PA164713088","[""""""Other hormone antagonists and related agents""""""]"
"34,PharmGKB:PA164712799","[""""""Hypnotics And Sedatives""""""]"
"34,PharmGKB:PA164713090","[""""""Other hypnotics and sedatives""""""]"
"35,ICD10_CM:T24.429","[""""""Corrosion of unspecified degree of unspecified knee""""""]"
"35,ICD10_CM:T24.42","[""""""Corrosion of unspecified degree of knee""""""]"
"36,ICD10_CM:C81.1","[""""""Nodular sclerosis classical Hodgkin lymphoma"""""",""""""Nodular sclerosis Hodgkin lymphoma""""""]"
"36,ICD10:C81.1","[""""""Nodular sclerosis (classical) Hodgkin lymphoma""""""]"
"37,MeSH:D005331","[""""""Hemorrhage, Fetomaternal"""""",""""""Fetomaternal Transfusion""""""]"
"37,PharmGKB:PA165109126","[""""""Fetal-maternal hemorrhage NOS""""""]"
"37,PharmGKB:PA165108354","[""""""Fetal-maternal hemorrhage unspecified""""""]"
"38,ICD10:C82.1","[""""""Follicular lymphoma grade II""""""]"
"38,ICD10_CM:C82.1","[""""""Follicular lymphoma grade II""""""]"
"39,PharmGKB:PA164713097","[""""""Other intestinal antiinfectives""""""]"
"39,PharmGKB:PA164712842","[""""""Intestinal Antiinfectives""""""]"
"40,ICD10:C82.4","[""""""Follicular lymphoma grade IIIb""""""]"
"40,ICD10_CM:C82.4","[""""""Follicular lymphoma grade IIIb""""""]"
"41,ICD10:M70.2","[""""""Olecranon bursitis""""""]"
"41,ICD10_CM:M70.2","[""""""Olecranon bursitis""""""]"
"42,PharmGKB:PA164712924","[""""""Nasal Preparations""""""]"
"42,PharmGKB:PA164713106","[""""""Other nasal preparations""""""]"
"43,PharmGKB:PA164713108","[""""""Other non-selective calcium channel blockers""""""]"
"43,PharmGKB:PA164712940","[""""""Non-selective Calcium Channel Blockers""""""]"
"43,PharmGKB:PA165818137","[""""""lidoflazine""""""]"
"44,ICD10_CM:M70.80","[""""""Other soft tissue disorders related to use, overuse and pressure of unspecified site""""""]"
"44,ICD10_CM:M70.90","[""""""Unspecified soft tissue disorder related to use, overuse and pressure of unspecified site""""""]"
"45,ICD10_CM:C85.2","[""""""Mediastinal (thymic) large B-cell lymphoma""""""]"
"45,ICD10:C85.2","[""""""Mediastinal (thymic) large B-cell lymphoma""""""]"
"46,ICD10:T26.0","[""""""Burn of eyelid and periocular area""""""]"
"46,ICD10_CM:T26.0","[""""""Burn of eyelid and periocular area""""""]"
"47,ICD10:C90.2","[""""""Extramedullary plasmacytoma""""""]"
"47,ICD10_CM:C90.2","[""""""Extramedullary plasmacytoma""""""]"
"48,PharmGKB:PA164754825","[""""""BTX-A"""""",""""""botulinum toxin type a"""""",""""""BoNT/A"""""",""""""botulinum toxin type A"""""",""""""Bontoxilysin A"""""",""""""Botulinum neurotoxin type A precursor""""""]"
"48,PharmGKB:PA164713105","[""""""Other muscle relaxants, peripherally acting agents""""""]"
"48,PharmGKB:PA452389","[""""""muscle relaxants, peripherally acting agents""""""]"
"49,MeSH:D005734","[""""""Gangrene""""""]"
"49,PharmGKB:PA444245","[""""""Gangrenous"""""",""""""[D]Gangrene"""""",""""""Gangrene"""""",""""""Gangrenes"""""",""""""Gangrene, NOS"""""",""""""Gangrenous disorder""""""]"
"50,PharmGKB:PA444246","[""""""Gardner Syndrome"""""",""""""Syndrome, Gardner"""""",""""""Syndromes, Gardner"""""",""""""Gardner Syndromes""""""]"
"50,MeSH:D005736","[""""""Gardner's Syndrome"""""",""""""Gardner Syndrome""""""]"
"51,ICD10_CM:T31.1","[""""""Burns involving 10-19% of body surface""""""]"
"51,ICD10:T31.1","[""""""Burns involving 10-19% of body surface""""""]"
"52,PharmGKB:PA10335","[""""""technetium (99mtc) sulfur colloid""""""]"
"52,PharmGKB:PA164713324","[""""""Technetium (99mTc), particles and colloids""""""]"
"53,PharmGKB:PA448388","[""""""amlodipine"""""",""""""Amlodipine Besylate"""""",""""""Amlodipine Benzenesulfonate"""""",""""""Amlodipine Besilate"""""",""""""Amlodipine Free Base"""""",""""""Amlodipino [Spanish]"""""",""""""Amlodipinum [Latin]""""""]"
"53,PharmGKB:PA451205","[""""""Quinaprilum [Latin]"""""",""""""Quinapril Hydrochloride"""""",""""""quinapril"""""",""""""Quinapril Hcl""""""]"
"54,PharmGKB:PA134688071","[""""""Tomoxetine"""""",""""""Tomoxetina [Spanish]"""""",""""""atomoxetine"""""",""""""Tomoxetine [INN]"""""",""""""Tomoxetinum [Latin]""""""]"
"54,PharmGKB:PA10054","[""""""dexmethylphenidate"""""",""""""D-methylphenidate"""""",""""""Ritadex""""""]"
"54,PharmGKB:PA450464","[""""""Metilfenidat hydrochloride"""""",""""""Phenidylate"""""",""""""Methylphenidatum [INN-Latin]"""""",""""""Methylphenidate hydrochloride"""""",""""""Metilfenidato [Italian]"""""",""""""d-methylphenidate HCl"""""",""""""Methylphenidylacetate hydrochloride"""""",""""""Metilfenidato [INN-Spanish]"""""",""""""Methylphenidate HCl"""""",""""""methylphenidate"""""",""""""Methyl phenidyl acetate""""""]"
"54,PharmGKB:PA450649","[""""""Arterenol"""""",""""""Noradrenaline"""""",""""""L-noradrenaline"""""",""""""norepinephrine"""""",""""""Norepinephrine"""""",""""""L-Norepinephrine""""""]"
"55,PharmGKB:PA165110335","[""""""Syndrome, Acquired Gerstmann"""""",""""""Syndrome, Acquired Gerstmann's"""""",""""""Gerstmann's Syndrome, Acquired"""""",""""""Gerstmann Syndrome, Developmental"""""",""""""Gerstmann's Syndrome"""""",""""""Finger-Agnosia-Left-Right-Confusion-Acalculia-Agraphias"""""",""""""Developmental Gerstmanns Syndrome"""""",""""""Syndrome, Developmental Gerstmann"""""",""""""Developmental Gerstmann's Syndrome"""""",""""""Syndrome, Gerstmann"""""",""""""Gerstmann Syndrome"""""",""""""Gerstmann's Syndrome, Developmental"""""",""""""Gerstmann Syndrome, Acquired"""""",""""""Acquired Gerstmann Syndrome"""""",""""""Acquired Gerstmann's Syndrome""""""]"
"55,PharmGKB:PA165108931","[""""""Aphasia-angular gyrus syndrome""""""]"
"55,MeSH:D005862","[""""""Developmental Gerstmann Syndrome"""""",""""""Gerstmann Syndrome 2"""""",""""""Finger-Agnosia-Left-Right-Confusion-Acalculia-Agraphia"""""",""""""Syndrome de Gerstmann"""""",""""""Gerstmann's Syndrome"""""",""""""Gerstmann-Badal Syndrome"""""",""""""Developmental Gerstmann's Syndrome"""""",""""""Gerstmann Syndrome"""""",""""""Acquired Gerstmann Syndrome"""""",""""""Acquired Gerstmann's Syndrome""""""]"
"56,MeSH:D005873","[""""""Giardia Infection"""""",""""""Giardia lamblia Infection"""""",""""""Giardia duodenalis Infection"""""",""""""Lambliasis"""""",""""""Giardia intestinalis Infection"""""",""""""Giardiasis""""""]"
"56,PharmGKB:PA444267","[""""""Giardiases"""""",""""""Giardial colitis"""""",""""""Giardial enteritis"""""",""""""Lambliases"""""",""""""Lambliasis"""""",""""""Giardiasis""""""]"
"57,ICD10_CM:M86.3","[""""""Chronic multifocal osteomyelitis""""""]"
"57,ICD10:M86.3","[""""""Chronic multifocal osteomyelitis""""""]"
"58,MeSH:D005889","[""""""Atrophy of Gingiva"""""",""""""Gingival Recession"""""",""""""Gingival Atrophy""""""]"
"58,PharmGKB:PA165109037","[""""""Gingival recession NOS""""""]"
"59,MeSH:D005891","[""""""Gingivitis""""""]"
"59,PharmGKB:PA444278","[""""""Gingivitis, NOS"""""",""""""Gingivitis"""""",""""""Gingivitides""""""]"
"60,MeSH:D005910","[""""""Mixed Glioma"""""",""""""Malignant Glioma"""""",""""""Glioma"""""",""""""Glial Cell Tumors""""""]"
"60,PharmGKB:PA444284","[""""""Mixed Glioma"""""",""""""Glial Cell Tumor"""""",""""""Glioma, Malignant"""""",""""""Malignant Glioma"""""",""""""Malignant Gliomas"""""",""""""Gliomas, Malignant"""""",""""""Gliomas"""""",""""""Gliomas, Mixed"""""",""""""Mixed Gliomas"""""",""""""Tumors, Glial Cell"""""",""""""[M]Gliomas"""""",""""""Glioma"""""",""""""Tumor, Glial Cell"""""",""""""Glioma, Mixed"""""",""""""Glial Cell Tumors""""""]"
"61,ICD10_CM:T36.4X","[""""""Poisoning by, adverse effect of and underdosing of tetracyclines""""""]"
"61,ICD10_CM:T36.4","[""""""Poisoning by, adverse effect of and underdosing of tetracyclines""""""]"
"62,PharmGKB:PA165109117","[""""""PFK - Muscle phosphofructokinase deficiency"""""",""""""Tauri disease"""""",""""""Muscle phosphofructokinase deficiency""""""]"
"62,PharmGKB:PA165108659","[""""""Glycogen storage disease, type VII"""""",""""""Tarui's disease""""""]"
"62,MeSH:D006014","[""""""Muscle Phosphofructokinase Deficiency"""""",""""""Pfkm Deficiency"""""",""""""Glycogen Storage Disease Type VII"""""",""""""Tarui Disease"""""",""""""Deficiency, Muscle Phosphofructokinase"""""",""""""Glycogenosis 7"""""",""""""Tarui's Disease"""""",""""""GSD VII"""""",""""""Glycogen Storage Disease VII""""""]"
"63,ICD10_CM:T48.6","[""""""poisoning by, adverse effect of and underdosing of anterior pituitary [adenohypophyseal] hormones"""""",""""""poisoning by, adverse effect of and underdosing of beta-adrenoreceptor agonists not used in asthma therapy"""""",""""""Poisoning by, adverse effect of and underdosing of antiasthmatics, not elsewhere classified"""""",""""""Poisoning by, adverse effect of and underdosing of beta-adrenoreceptor agonists used in asthma therapy""""""]"
"63,ICD10_CM:T38.80","[""""""Poisoning by, adverse effect of and underdosing of unspecified hormones and synthetic substitutes""""""]"
"63,ICD10_CM:T44.5","[""""""Poisoning by, adverse effect of and underdosing of predominantly beta-adrenoreceptor agonists"""""",""""""poisoning by, adverse effect of and underdosing of beta-adrenoreceptor agonists used in asthma therapy""""""]"
"63,ICD10_CM:T38.8","[""""""Poisoning by, adverse effect of and underdosing of other and unspecified hormones and synthetic substitutes""""""]"
"64,ICD10_CM:D34","[""""""Benign neoplasm of thyroid gland""""""]"
"64,ICD10:D34","[""""""Benign neoplasm of thyroid gland""""""]"
"65,ICD10_CM:M92","[""""""Other juvenile osteochondrosis""""""]"
"65,ICD10:M92","[""""""Other juvenile osteochondrosis""""""]"
"66,MeSH:D006059","[""""""Gonadal Agenesis"""""",""""""Gonadal Dysgenesis""""""]"
"66,PharmGKB:PA444313","[""""""Dysgenesis, Gonadal"""""",""""""Gonadal Dysgenesis"""""",""""""Gonadal Agenesis"""""",""""""Gonadal dysgenesis NOS""""""]"
"67,PharmGKB:PA166131412","[""""""tamoxifen metabolite E glucuronide""""""]"
"67,PharmGKB:PA166131413","[""""""tamoxifen metabolite E sulfate""""""]"
"68,MeSH:D006230","[""""""Hand Injuries"""""",""""""Injuries, Hand""""""]"
"68,PharmGKB:PA165109076","[""""""Unspecified injury of hand""""""]"
"69,ICD10:M96.5","[""""""Postradiation scoliosis""""""]"
"69,ICD10_CM:M96.5","[""""""Postradiation scoliosis""""""]"
"70,ICD10:M99","[""""""Biomechanical lesions, not elsewhere classified""""""]"
"70,ICD10_CM:M99","[""""""Biomechanical lesions, not elsewhere classified""""""]"
"71,ICD10:M99.2","[""""""Subluxation stenosis of neural canal""""""]"
"71,ICD10_CM:M99.2","[""""""Subluxation stenosis of neural canal""""""]"
"72,ICD10_CM:D73.0","[""""""Atrophy of spleen"""""",""""""Hyposplenism"""""",""""""asplenia (congenital)""""""]"
"72,ICD10_CM:Q89.01","[""""""Asplenia (congenital)""""""]"
"72,ICD10_CM:Z90.81","[""""""Acquired absence of spleen""""""]"
"73,ICD10:S96.2","[""""""Injury of intrinsic muscle and tendon at ankle and foot level""""""]"
"73,ICD10_CM:S96.2","[""""""Injury of intrinsic muscle and tendon at ankle and foot level""""""]"
"74,ICD10_CM:T47.1X","[""""""Poisoning by, adverse effect of and underdosing of other antacids and anti-gastric-secretion drugs""""""]"
"74,ICD10_CM:T47.1","[""""""Poisoning by, adverse effect of and underdosing of other antacids and anti-gastric-secretion drugs""""""]"
"75,ICD10_CM:T47.4X","[""""""Poisoning by, adverse effect of and underdosing of other laxatives""""""]"
"75,ICD10_CM:T47.4","[""""""Poisoning by, adverse effect of and underdosing of other laxatives""""""]"
"76,ICD10_CM:T48.1","[""""""Poisoning by, adverse effect of and underdosing of skeletal muscle relaxants [neuromuscular blocking agents]""""""]"
"76,ICD10_CM:T48.1X","[""""""Poisoning by, adverse effect of and underdosing of skeletal muscle relaxants [neuromuscular blocking agents]""""""]"
"77,ICD10:D80.2","[""""""Selective deficiency of immunoglobulin A [IgA]""""""]"
"77,ICD10_CM:D80.2","[""""""Selective deficiency of immunoglobulin A [IgA]""""""]"
"78,MeSH:D006401","[""""""Hematological Agents"""""",""""""Hematologic Agents""""""]"
"78,PharmGKB:PA164712981","[""""""Other Hematological Agents""""""]"
"79,ICD10_CM:T50.4X","[""""""Poisoning by, adverse effect of and underdosing of drugs affecting uric acid metabolism""""""]"
"79,ICD10_CM:T50.4","[""""""Poisoning by, adverse effect of and underdosing of drugs affecting uric acid metabolism""""""]"
"80,ICD10_CM:N17.9","[""""""traumatic kidney injuryAcute kidney injury (nontraumatic)"""""",""""""traumatic kidney injury"""""",""""""Acute kidney failure, unspecified"""""",""""""Acute kidney injury (nontraumatic)""""""]"
"80,ICD10_CM:S37.0","[""""""Injury of kidney"""""",""""""acute kidney injury (nontraumatic)""""""]"
"81,ICD10:N27.1","[""""""Small kidney, bilateral""""""]"
"81,ICD10_CM:N27.1","[""""""Small kidney, bilateral""""""]"
"82,MeSH:D006473","[""""""Delayed Postpartum Hemorrhage"""""",""""""Postpartum Hemorrhage"""""",""""""Hemorrhage, Postpartum"""""",""""""Immediate Postpartum Hemorrhage""""""]"
"82,PharmGKB:PA165108823","[""""""Postpartum hemorrhage NOS""""""]"
"83,ICD10:N31.0","[""""""Uninhibited neuropathic bladder, not elsewhere classified""""""]"
"83,ICD10_CM:N31.0","[""""""Uninhibited neuropathic bladder, not elsewhere classified""""""]"
"84,ICD10_CM:D86.0","[""""""Sarcoidosis of lung""""""]"
"84,ICD10:D86.0","[""""""Sarcoidosis of lung""""""]"
"85,ICD10_CM:T55.1X","[""""""Toxic effect of detergents""""""]"
"85,ICD10_CM:T55.1","[""""""Toxic effect of detergents""""""]"
"86,ICD10_CM:T60.0","[""""""Toxic effect of organophosphate and carbamate insecticides""""""]"
"86,ICD10_CM:T57.1","[""""""Toxic effect of phosphorus and its compounds"""""",""""""organophosphate insecticides""""""]"
"86,ICD10_CM:T60.0X","[""""""Toxic effect of organophosphate and carbamate insecticides""""""]"
"87,PharmGKB:PA444446","[""""""Hepato-Neurologic Wilson Diseases"""""",""""""Westphal-Strumpell syndrome"""""",""""""Degeneration, Progressive Lenticular"""""",""""""Pseudosclerosis, Cerebral"""""",""""""Degenerations, Hepatocerebral"""""",""""""Wilson Diseases, Hepato-Neurologic"""""",""""""Degeneration, Neurohepatic"""""",""""""Wilson's Disease"""""",""""""Degenerations, Neurohepatic"""""",""""""Westphal-StrÃ¼mpell syndrome"""""",""""""Wilson Disease"""""",""""""Diseases, Kinnier-Wilson"""""",""""""Pseudoscleroses, Cerebral"""""",""""""Kinnier-Wilson Diseases"""""",""""""Neurohepatic degeneration"""""",""""""Lenticular Degeneration, Progressive"""""",""""""Wilson Disease, Hepatic Form"""""",""""""Pseudosclerosis"""""",""""""Hepatolenticular Degeneration"""""",""""""Hepatocerebral Degeneration"""""",""""""Degeneration, Hepatocerebral"""""",""""""Wilson Disease, Hepato-Neurologic"""""",""""""Progressive lenticular degeneration"""""",""""""Wilsons Disease"""""",""""""Kinnier-Wilson Disease"""""",""""""Degeneration, Hepatolenticular"""""",""""""Hepatocerebral Degenerations"""""",""""""Diseases, Hepato-Neurologic Wilson"""""",""""""Hepatic Form of Wilson Disease"""""",""""""Progressive Lenticular Degeneration"""""",""""""Hepatolenticular degeneration syndrome"""""",""""""Westphal Strumpell Syndrome"""""",""""""Kinnier Wilson Disease"""""",""""""Cerebral Pseudosclerosis"""""",""""""Neurohepatic Degeneration"""""",""""""Westphal-Strumpell Syndrome"""""",""""""Cerebral pseudosclerosis"""""",""""""Hepato-Neurologic Wilson Disease"""""",""""""Neurohepatic Degenerations"""""",""""""Cerebral Pseudoscleroses"""""",""""""Hepato Neurologic Wilson Disease"""""",""""""Westphal-Strumpell Syndromes""""""]"
"87,MeSH:D006527","[""""""Westphal-Strumpell Syndrome"""""",""""""Hepato-Neurologic Wilson Disease"""""",""""""Wilson Disease"""""",""""""Kinnier-Wilson Disease"""""",""""""Copper Storage Disease"""""",""""""Hepatolenticular Degeneration Syndrome"""""",""""""Progressive Lenticular Degeneration"""""",""""""Hepatic Form of Wilson Disease"""""",""""""Wilson's Disease"""""",""""""Wilson Disease, Hepatic Form"""""",""""""Neurohepatic Degeneration"""""",""""""Hepatolenticular Degeneration"""""",""""""Pseudosclerosis"""""",""""""Hepatocerebral Degeneration"""""",""""""Cerebral Pseudosclerosis""""""]"
"88,PharmGKB:PA444451","[""""""Herniated tissue"""""",""""""Herniation"""""",""""""Hernias"""""",""""""Hernia"""""",""""""Herniated structure"""""",""""""Enterocele""""""]"
"88,MeSH:D006547","[""""""Hernia"""""",""""""Enterocele""""""]"
"89,MeSH:D006617","[""""""Hip Dislocation"""""",""""""Hip Displacement"""""",""""""Hip Dysplasia""""""]"
"89,PharmGKB:PA165108638","[""""""Dislocation of hip NOS""""""]"
"90,ICD10_CM:E08.628","[""""""Diabetes mellitus due to underlying condition with other skin complications""""""]"
