ID,Syn
"4,ICD10_CM:M1A.231","[""""""Drug-induced chronic gout, right wrist""""""]"
"4,ICD10_CM:M1A.221","[""""""Drug-induced chronic gout, right elbow""""""]"
"4,ICD10_CM:M10.22","[""""""Drug-induced gout, elbow""""""]"
"5,ICD10_CM:A49.0","[""""""Staphylococcal infection, unspecified site""""""]"
"5,ICD10:A49.0","[""""""Staphylococcal infection, unspecified site""""""]"
"6,ICD10:S44.8","[""""""Injury of other nerves at shoulder and upper arm level""""""]"
"6,ICD10_CM:S44.91","[""""""Injury of unspecified nerve at shoulder and upper arm level, right arm""""""]"
"6,ICD10_CM:S44.8","[""""""Injury of other nerves at shoulder and upper arm level""""""]"
"6,ICD10_CM:S44.8X","[""""""Injury of other nerves at shoulder and upper arm level""""""]"
"6,ICD10_CM:S44.8X1","[""""""Injury of other nerves at shoulder and upper arm level, right arm""""""]"
"7,ICD10_CM:A50.39","[""""""Other late congenital syphilitic oculopathy""""""]"
"7,ICD10_CM:H20.0","[""""""Subacute anterior uveitis"""""",""""""iridocyclitis, iritis, uveitis (due to) (in) syphilis"""""",""""""Acute anterior uveitis"""""",""""""Acute and subacute iridocyclitis"""""",""""""Acute cyclitisiridocyclitis, iritis, uveitis (due to) (in) diphtheria""""""]"
"8,ICD10_CM:K08.59","[""""""Other unsatisfactory restoration of tooth"""""",""""""Other defective dental restoration""""""]"
"8,ICD10_CM:K08.50","[""""""Defective dental restoration NOS"""""",""""""Unsatisfactory restoration of tooth, unspecified""""""]"
"9,ICD10_CM:M23.331","[""""""Other meniscus derangements, other medial meniscus, right knee""""""]"
"9,ICD10_CM:M23.306","[""""""Other meniscus derangements, unspecified meniscus, right knee""""""]"
"9,ICD10_CM:M23.300","[""""""Other meniscus derangements, unspecified lateral meniscus, right knee""""""]"
"9,ICD10_CM:M23.303","[""""""Other meniscus derangements, unspecified medial meniscus, right knee""""""]"
"10,ICD10_CM:K11.1","[""""""Hypertrophy of salivary gland""""""]"
"10,ICD10:K11.1","[""""""Hypertrophy of salivary gland""""""]"
"11,ICD10_CM:I60","[""""""Nontraumatic subarachnoid hemorrhage"""""",""""""sequelae of subarachnoid hemorrhage"""""",""""""syphilitic ruptured cerebral aneurysm""""""]"
"11,ICD10_CM:A52.05","[""""""Other cerebrovascular syphilis"""""",""""""Syphilitic cerebral thrombosis"""""",""""""Syphilitic cerebral aneurysm (ruptured) (non-ruptured)"""""",""""""Syphilitic cerebral aneurysm (ruptured) (non-ruptured)Other cerebrovascular syphilis""""""]"
"11,ICD10_CM:I68.8","[""""""Other cerebrovascular disorders in diseases classified elsewhere"""""",""""""syphilitic cerebral aneurysm""""""]"
"12,ICD10_CM:K13.23","[""""""Excessive keratinization of alveolar ridge mucosa"""""",""""""Excessive keratinized residual ridge mucosa""""""]"
"12,ICD10_CM:K13.22","[""""""Minimal keratinization of alveolar ridge mucosa"""""",""""""Minimal keratinized residual ridge mucosa""""""]"
"13,ICD10_CM:Q71.6","[""""""Lobster-claw hand""""""]"
"13,ICD10:Q71.6","[""""""Lobster-claw hand""""""]"
"14,ICD10:Z37.7","[""""""Other multiple births, all stillborn""""""]"
"14,ICD10_CM:Z37.7","[""""""Other multiple births, all stillborn""""""]"
"15,ICD10_CM:K21.9","[""""""Esophageal reflux NOS"""""",""""""Gastro-esophageal reflux disease without esophagitis""""""]"
"15,ICD10:K21.9","[""""""Gastro-oesophageal reflux disease without oesophagitis"""""",""""""Oesophageal reflux NOS""""""]"
"16,ICD10:A54.9","[""""""Gonococcal infection, unspecified""""""]"
"16,ICD10_CM:A54.9","[""""""Gonococcal infection, unspecified""""""]"
"17,ICD10_CM:M93.91","[""""""Osteochondropathy, unspecified of shoulder""""""]"
"17,ICD10_CM:M93.919","[""""""Osteochondropathy, unspecified, unspecified shoulder""""""]"
"17,ICD10_CM:M25.419","[""""""Effusion, unspecified shoulder""""""]"
"18,MeSH:D014247","[""""""Trichomoniasis, Human"""""",""""""Trichomonas Vaginitis""""""]"
"18,ICD10:A59.8","[""""""Trichomoniasis of other sites""""""]"
"18,PharmGKB:PA165108369","[""""""Trichomonal leukorrhoea vaginalis"""""",""""""Trichomonal leukorrhea vaginalis"""""",""""""Vaginal trichomoniasis"""""",""""""Trichomonal vaginitis""""""]"
"18,ICD10_CM:A59.8","[""""""Trichomoniasis of other sites""""""]"
"19,ICD10:Q78.0","[""""""Osteopsathyrosis"""""",""""""Osteogenesis imperfecta"""""",""""""Fragilitas ossium""""""]"
"19,ICD10_CM:Q78.0","[""""""Osteopsathyrosis"""""",""""""Osteogenesis imperfecta"""""",""""""Fragilitas ossium"""""",""""""Fragilitas ossiumOsteopsathyrosis""""""]"
"20,ICD10:Q79.1","[""""""Other congenital malformations of diaphragm"""""",""""""Eventration of diaphragm"""""",""""""Absence of diaphragm"""""",""""""Congenital malformation of diaphragm NOS""""""]"
"20,ICD10_CM:Q79.1","[""""""Congenital malformation of diaphragm NOSEventration of diaphragm"""""",""""""Eventration of diaphragm"""""",""""""Congenital malformation of diaphragm NOS"""""",""""""Other congenital malformations of diaphragm""""""]"
"21,ICD10_CM:A67.3","[""""""Mixed lesions of pinta"""""",""""""Achromic with hyperchromic skin lesions of pinta [carate]""""""]"
"21,ICD10:A67.3","[""""""Mixed lesions of pinta"""""",""""""Achromic with hyperchromic skin lesions of pinta [carate]""""""]"
"22,PharmGKB:PA445595","[""""""Sarcoma 180, Crocker"""""",""""""Sarcoma 180"""""",""""""Crocker Sarcoma 180""""""]"
"22,MeSH:D012510","[""""""Sarcoma 180, Crocker"""""",""""""Sarcoma 180""""""]"
"23,ICD10:Q80.4","[""""""Harlequin fetus""""""]"
"23,ICD10_CM:Q80.4","[""""""Harlequin fetus""""""]"
"24,ICD10:Z73.2","[""""""Lack of relaxation and leisure""""""]"
"24,ICD10_CM:Z73.2","[""""""Lack of relaxation and leisure""""""]"
"25,ICD10_CM:S50.359","[""""""Superficial foreign body of unspecified elbow""""""]"
"25,ICD10_CM:S20.459","[""""""Superficial foreign body of unspecified back wall of thorax""""""]"
"25,ICD10_CM:S20.452","[""""""Superficial foreign body of left back wall of thorax""""""]"
"25,ICD10_CM:S80.252","[""""""Superficial foreign body, left knee""""""]"
"26,ICD10_CM:Z73.3","[""""""Stress, not elsewhere classified"""""",""""""stress related to employment or unemployment"""""",""""""Physical and mental strain NOS""""""]"
"26,ICD10:Z73.3","[""""""Stress, not elsewhere classified"""""",""""""related to employment or unemploymentZ56.-"""""",""""""Physical and mental strain NOS""""""]"
"27,ICD10_CM:V90","[""""""civilian water transport accident involving military watercraft"""""",""""""water-transport-related drowning or submersion without accident to watercraft"""""",""""""Drowning and submersion due to accident to watercraft"""""",""""""military watercraft accident in military or war operations""""""]"
"27,ICD10_CM:V92","[""""""civilian water transport accident involving military watercraft"""""",""""""military watercraft accident in military or war operations"""""",""""""Drowning and submersion due to accident on board watercraft, without accident to watercraft""""""]"
"28,MeSH:D012554","[""""""Schistosoma japonicum Infection"""""",""""""Schistosomiasis japonica"""""",""""""Schistosomiasis japonicum""""""]"
"28,PharmGKB:PA165108878","[""""""Katayama disease"""""",""""""Schistosoma japonicum infection"""""",""""""Katamaya syndrome"""""",""""""Katamaya fever""""""]"
"29,ICD10:Z73.9","[""""""Problem related to life-management difficulty, unspecified""""""]"
"29,ICD10_CM:Z73.9","[""""""Problem related to life management difficulty, unspecified""""""]"
"30,ICD10_CM:M02.361","[""""""Reiter's disease, right knee""""""]"
"30,PharmGKB:PA165108522","[""""""Wernicke's disease""""""]"
"30,MeSH:D057973","[""""""Dent's Disease"""""",""""""Dents Disease"""""",""""""Dent Disease""""""]"
"31,ICD10_CM:A77.9","[""""""Tick-borne typhus NOS"""""",""""""Spotted fever, unspecified""""""]"
"31,ICD10:A77.9","[""""""Tick-borne typhus NOS"""""",""""""Spotted fever, unspecified""""""]"
"32,MeSH:D012594","[""""""Linear Scleroderma"""""",""""""Scleroderma, Localized"""""",""""""Frontal Linear Scleroderma en Coup de Sabre"""""",""""""Morphea"""""",""""""Dermatosclerosis"""""",""""""Scleroderma, Linear"""""",""""""Scleroderma, Circumscribed""""""]"
"32,PharmGKB:PA445616","[""""""Circumscribed scleroderma"""""",""""""Dermatoscleroses"""""",""""""Circumscribed Scleroderma"""""",""""""Localized Scleroderma"""""",""""""Localized Sclerodermas"""""",""""""Localized dermatosclerosis"""""",""""""Morphea scleroderma"""""",""""""Addison's keloid"""""",""""""Scleroderma, Localized"""""",""""""Morphoea scleroderma"""""",""""""Dermatosclerosis"""""",""""""Morphea"""""",""""""Sclerodermas, Localized"""""",""""""Localised morphoea"""""",""""""Localized scleroderma"""""",""""""Scleroderma, Circumscribed""""""]"
"33,ICD10_CM:S01.311","[""""""Laceration without foreign body of right ear""""""]"
"33,ICD10_CM:S31.811","[""""""Laceration without foreign body of right buttock""""""]"
"33,ICD10_CM:S71.111","[""""""Laceration without foreign body, right thigh""""""]"
"33,ICD10_CM:S61.411","[""""""Laceration without foreign body of right hand""""""]"
"33,ICD10_CM:S51.011","[""""""Laceration without foreign body of right elbow""""""]"
"34,ICD10:K45.1","[""""""Other specified abdominal hernia with gangrene"""""",""""""Any condition listed under K45 specified as gangrenous""""""]"
"34,ICD10_CM:K45.1","[""""""Other specified abdominal hernia with gangrene"""""",""""""Any condition listed under K45 specified as gangrenous""""""]"
"35,ICD10_CM:S06.306","[""""""Unspecified focal traumatic brain injury with loss of consciousness greater than 24 hours without return to pre-existing conscious level with patient surviving""""""]"
"35,ICD10_CM:S06.305","[""""""Unspecified focal traumatic brain injury with loss of consciousness greater than 24 hours with return to pre-existing conscious level""""""]"
"36,ICD10_CM:A83.3","[""""""St Louis encephalitis""""""]"
"36,ICD10:A83.3","[""""""St Louis encephalitis""""""]"
"37,ICD10_CM:K51.818","[""""""Other ulcerative colitis with other complication""""""]"
"37,ICD10_CM:K51.81","[""""""Other ulcerative colitis with complications""""""]"
"38,ICD10:Q92.9","[""""""Trisomy and partial trisomy of autosomes, unspecified""""""]"
"38,ICD10_CM:Q92.9","[""""""Trisomy and partial trisomy of autosomes, unspecified""""""]"
"39,ICD10:A84.0","[""""""Far Eastern tick-borne encephalitis [Russian spring-summer encephalitis]""""""]"
"39,ICD10_CM:A84.0","[""""""Far Eastern tick-borne encephalitis [Russian spring-summer encephalitis]""""""]"
"40,ICD10_CM:S56.4","[""""""Injury of extensor muscle, fascia and tendon of other and unspecified finger at forearm level""""""]"
"40,ICD10_CM:S56.404","[""""""Unspecified injury of extensor muscle, fascia and tendon of left middle finger at forearm level""""""]"
"40,ICD10_CM:S56.409","[""""""Unspecified injury of extensor muscle, fascia and tendon of unspecified finger at forearm level""""""]"
"40,ICD10_CM:S56.40","[""""""Unspecified injury of extensor muscle, fascia and tendon of other and unspecified finger at forearm level""""""]"
"40,ICD10_CM:S56.499","[""""""Other injury of extensor muscle, fascia and tendon of unspecified finger at forearm level""""""]"
"40,ICD10_CM:S56.49","[""""""Other injury of extensor muscle, fascia and tendon of other and unspecified finger at forearm level""""""]"
"41,ICD10:K55.8","[""""""Other vascular disorders of intestine""""""]"
"41,ICD10_CM:K55.8","[""""""Other vascular disorders of intestine""""""]"
"42,ICD10:A93","[""""""Other arthropod-borne viral fevers, not elsewhere classified""""""]"
"42,ICD10_CM:A93","[""""""Other arthropod-borne viral fevers, not elsewhere classified""""""]"
"43,ICD10_CM:V57","[""""""Occupant of pick-up truck or van injured in collision with fixed or stationary object""""""]"
"43,ICD10:V57","[""""""Occupant of pick-up truck or van injured in collision with fixed or stationary object""""""]"
"44,ICD10:A93.1","[""""""Pappataci fever"""""",""""""Phlebotomus fever"""""",""""""Sandfly fever""""""]"
"44,PharmGKB:PA165108256","[""""""Phlebotomus fever NOS""""""]"
"44,MeSH:D010217","[""""""Phlebotomus Fever"""""",""""""Pappataci Fever"""""",""""""Sandfly Fever""""""]"
"44,ICD10_CM:A93.1","[""""""Pappataci fever"""""",""""""Phlebotomus fever"""""",""""""Sandfly fever"""""",""""""Phlebotomus feverPappataci fever""""""]"
"45,ICD10_CM:K57.9","[""""""Diverticular disease of intestine, part unspecified, without perforation or abscess""""""]"
"45,ICD10:K57.9","[""""""Diverticular disease of intestine NOS"""""",""""""Diverticular disease of intestine, part unspecified, without perforation or abscess""""""]"
"45,ICD10_CM:K57.90","[""""""Diverticulosis of intestine, part unspecified, without perforation or abscess without bleeding"""""",""""""Diverticular disease of intestine NOS""""""]"
"45,ICD10:K57.8","[""""""Diverticular disease of intestine, part unspecified, with perforation and abscess"""""",""""""Diverticular disease of intestine NOS with peritonitis""""""]"
"46,PharmGKB:PA166048800","[""""""Skin Diseases, Parasitic""""""]"
"46,MeSH:D012876","[""""""Skin Diseases, Parasitic"""""",""""""Parasitic Skin Diseases""""""]"
"47,MeSH:D012883","[""""""Skin Ulcer""""""]"
"47,PharmGKB:PA165109151","[""""""Sore on skin""""""]"
"48,ICD10:Z84.2","[""""""Conditions classifiable to N30-N99"""""",""""""Family history of other diseases of the genitourinary system""""""]"
"48,ICD10_CM:Z84.2","[""""""Conditions classifiable to N30-N99"""""",""""""Family history of other diseases of the genitourinary system""""""]"
"48,ICD10:Z87.4","[""""""Conditions classifiable to N00-N99"""""",""""""Personal history of diseases of the genitourinary system""""""]"
"48,ICD10_CM:Z87.4","[""""""Personal history of diseases of genitourinary system"""""",""""""Conditions classifiable to N00-N99""""""]"
"49,ICD10_CM:M08.869","[""""""Other juvenile arthritis, unspecified knee""""""]"
"49,ICD10_CM:M08.96","[""""""Juvenile arthritis, unspecified, knee""""""]"
"49,ICD10_CM:M08.969","[""""""Juvenile arthritis, unspecified, unspecified knee""""""]"
"50,ICD10_CM:Q99.8","[""""""Other specified chromosome abnormalities""""""]"
"50,ICD10:Q99.8","[""""""Other specified chromosome abnormalities""""""]"
"51,MeSH:D059707","[""""""Aliivibrio Infections""""""]"
"51,MeSH:D004889","[""""""Infections, Erysipelothrix"""""",""""""Erysipelothrix Infections""""""]"
"52,MeSH:D065638","[""""""Absorption, Radiation"""""",""""""Radiation Absorption""""""]"
"52,ICD10_CM:K62.7","[""""""Radiation proctitis""""""]"
"52,MeSH:D011834","[""""""Radiation Monitoring"""""",""""""Monitoring, Radiation""""""]"
"52,MeSH:D011827","[""""""Radiation""""""]"
"52,ICD10:K62.7","[""""""Radiation proctitis""""""]"
"53,DOID:12326","[""""""chronic pulmonary heart disease""""""]"
"53,ICD10_CM:I27.9","[""""""Pulmonary heart disease, unspecified"""""",""""""Chronic cardiopulmonary disease""""""]"
"54,ICD10:T28.0","[""""""Burn of mouth and pharynx""""""]"
"54,ICD10_CM:T28.0","[""""""Burn of mouth and pharynx""""""]"
"55,ICD10_CM:T22.542","[""""""Corrosion of first degree of left axilla""""""]"
"55,ICD10_CM:T23.552","[""""""Corrosion of first degree of left palm""""""]"
"56,ICD10_CM:R19.1","[""""""Abnormal bowel sounds""""""]"
"56,ICD10:R19.1","[""""""Abnormal bowel sounds"""""",""""""Absent bowel sounds"""""",""""""Hyperactive bowel sounds""""""]"
"57,ICD10_CM:Z90.2","[""""""Acquired absence of lung [part of]""""""]"
"57,ICD10:Z90.2","[""""""Acquired absence of lung [part of]""""""]"
"58,ICD10_CM:S49.129","[""""""Salter-Harris Type II physeal fracture of lower end of humerus, unspecified arm""""""]"
"58,ICD10_CM:S49.139","[""""""Salter-Harris Type III physeal fracture of lower end of humerus, unspecified arm""""""]"
"59,ICD10_CM:R22.32","[""""""Localized swelling, mass and lump, left upper limb""""""]"
"59,ICD10_CM:R22.42","[""""""Localized swelling, mass and lump, left lower limb""""""]"
"59,ICD10_CM:R22.40","[""""""Localized swelling, mass and lump, unspecified lower limb""""""]"
"59,ICD10_CM:R22.33","[""""""Localized swelling, mass and lump, upper limb, bilateral""""""]"
"59,ICD10_CM:R22.43","[""""""Localized swelling, mass and lump, lower limb, bilateral""""""]"
"59,ICD10_CM:R22.30","[""""""Localized swelling, mass and lump, unspecified upper limb""""""]"
"60,PharmGKB:PA165108908","[""""""Allergy to peanuts""""""]"
"60,MeSH:D021183","[""""""Peanut Allergy"""""",""""""Groundnut Hypersensitivity"""""",""""""Peanut Hypersensitivity"""""",""""""Hypersensitivity, Peanut"""""",""""""Allergy, Peanut""""""]"
"60,ICD10_CM:Z91.010","[""""""Allergy to peanuts""""""]"
"61,ICD10:B33","[""""""Other viral diseases, not elsewhere classified""""""]"
"61,ICD10_CM:B33","[""""""Other viral diseases, not elsewhere classified""""""]"
"62,ICD10:K76.8","[""""""Hepatoptosis"""""",""""""Other specified diseases of liver"""""",""""""Simple cyst of liver"""""",""""""Focal nodular hyperplasia of liver""""""]"
"62,ICD10_CM:K76.89","[""""""Cyst (simple) of liver"""""",""""""Focal nodular hyperplasia of liverCyst (simple) of liver"""""",""""""Other specified diseases of liver"""""",""""""Focal nodular hyperplasia of liver""""""]"
"63,PharmGKB:PA445759","[""""""Spontaneous Subarachnoid Hemorrhages"""""",""""""Hemorrhage, Spontaneous Subarachnoid"""""",""""""Hemorrhage, Aneurysmal Subarachnoid"""""",""""""Subarachnoid Hemorrhage, Intracranial"""""",""""""Subarachnoid Hemorrhage"""""",""""""Subarachnoid Hemorrhage, Perinatal"""""",""""""Subarachnoid Hemorrhage, Spontaneous"""""",""""""SAHs (Subarachnoid Hemorrhage)"""""",""""""Hemorrhage, Perinatal Subarachnoid"""""",""""""Aneurysmal Subarachnoid Hemorrhage"""""",""""""Hemorrhages, Intracranial Subarachnoid"""""",""""""Subarachnoid hemorrhage"""""",""""""Subarachnoid Hemorrhages, Aneurysmal"""""",""""""Hemorrhage, Subarachnoid"""""",""""""Subarachnoid Hemorrhages, Spontaneous"""""",""""""Hemorrhages, Perinatal Subarachnoid"""""",""""""Intracranial Subarachnoid Hemorrhages"""""",""""""Spontaneous Subarachnoid Hemorrhage"""""",""""""Subarachnoid Hemorrhages"""""",""""""Hemorrhages, Subarachnoid"""""",""""""Subarachnoid Hemorrhages, Intracranial"""""",""""""Perinatal Subarachnoid Hemorrhage"""""",""""""SAH (Subarachnoid Hemorrhage)"""""",""""""Hemorrhages, Spontaneous Subarachnoid"""""",""""""Hemorrhages, Aneurysmal Subarachnoid"""""",""""""SAH - Subarachnoid hemorrhage"""""",""""""Aneurysmal Subarachnoid Hemorrhages"""""",""""""SAH - Subarachnoid haemorrhage"""""",""""""Subarachnoid haemorrhage"""""",""""""Intracranial Subarachnoid Hemorrhage"""""",""""""Perinatal Subarachnoid Hemorrhages"""""",""""""Hemorrhage, Intracranial Subarachnoid"""""",""""""Subarachnoid Hemorrhage, Aneurysmal"""""",""""""Subarachnoid Hemorrhages, Perinatal""""""]"
"63,MeSH:D013345","[""""""Subarachnoid Hemorrhage, Spontaneous"""""",""""""Subarachnoid Hemorrhage, Intracranial"""""",""""""Subarachnoid Hemorrhage"""""",""""""Perinatal Subarachnoid Hemorrhage"""""",""""""Subarachnoid Hemorrhage, Aneurysmal"""""",""""""SAH (Subarachnoid Hemorrhage)"""""",""""""Hemorrhage, Subarachnoid""""""]"
"64,ICD10_CM:T81.508","[""""""Unspecified complication of foreign body accidentally left in body following other procedure""""""]"
"64,ICD10_CM:T81.539","[""""""Perforation due to foreign body accidentally left in body following unspecified procedure""""""]"
"64,ICD10_CM:T81.50","[""""""Unspecified complication of foreign body accidentally left in body following procedure""""""]"
"64,ICD10_CM:T81.599","[""""""Other complications of foreign body accidentally left in body following unspecified procedure""""""]"
"64,ICD10_CM:T81.509","[""""""Unspecified complication of foreign body accidentally left in body following unspecified procedure""""""]"
"65,ICD10_CM:Z94.0","[""""""Kidney transplant status""""""]"
"65,ICD10:Z94.0","[""""""Kidney transplant status""""""]"
"66,ICD10_CM:Z94.4","[""""""Liver transplant status""""""]"
"66,ICD10:Z94.4","[""""""Liver transplant status""""""]"
"67,ICD10:B38.3","[""""""Cutaneous coccidioidomycosis""""""]"
"67,ICD10_CM:B38.3","[""""""Cutaneous coccidioidomycosis""""""]"
"68,ICD10_CM:Y35.292","[""""""Legal intervention involving other gas, bystander injured""""""]"
"68,ICD10_CM:Y35.812","[""""""Legal intervention involving manhandling, bystander injured""""""]"
"69,ICD10:B40.2","[""""""Pulmonary blastomycosis, unspecified""""""]"
"69,ICD10_CM:B40.2","[""""""Pulmonary blastomycosis, unspecified""""""]"
"70,ICD10:R45.7","[""""""State of emotional shock and stress, unspecified""""""]"
"70,ICD10_CM:R45.7","[""""""State of emotional shock and stress, unspecified""""""]"
"71,ICD10_CM:V88.6","[""""""Person injured in collision between railway train or railway vehicle and car, nontraffic""""""]"
"71,ICD10:V88.6","[""""""Person injured in collision between railway train or railway vehicle and car, nontraffic""""""]"
"71,ICD10_CM:V45.1","[""""""Car passenger injured in collision with railway train or railway vehicle in nontraffic accident""""""]"
"71,ICD10_CM:V45.3","[""""""Unspecified car occupant injured in collision with railway train or railway vehicle in nontraffic accident""""""]"
"71,ICD10_CM:V15.2","[""""""Unspecified pedal cyclist injured in collision with railway train or railway vehicle in nontraffic accident""""""]"
"71,ICD10_CM:V45.0","[""""""Car driver injured in collision with railway train or railway vehicle in nontraffic accident""""""]"
"72,ICD10_CM:V06.91","[""""""Pedestrian on roller-skates injured in collision with other nonmotor vehicle, unspecified whether traffic or nontraffic accident""""""]"
"72,ICD10_CM:V06.00","[""""""Pedestrian NOS injured in collision with other nonmotor vehicle in nontraffic accident"""""",""""""Pedestrian on foot injured in collision with other nonmotor vehicle in nontraffic accident""""""]"
"72,ICD10_CM:V04.11","[""""""Pedestrian on roller-skates injured in collision with heavy transport vehicle or bus in traffic accident""""""]"
"72,ICD10_CM:V04.91","[""""""Pedestrian on roller-skates injured in collision with heavy transport vehicle or bus, unspecified whether traffic or nontraffic accident""""""]"
"72,ICD10_CM:V04.01","[""""""Pedestrian on roller-skates injured in collision with heavy transport vehicle or bus in nontraffic accident""""""]"
"72,ICD10_CM:V04.0","[""""""Pedestrian injured in collision with heavy transport vehicle or bus in nontraffic accident""""""]"
"72,ICD10_CM:V06.0","[""""""Pedestrian injured in collision with other nonmotor vehicle in nontraffic accident""""""]"
"72,ICD10_CM:V04.00","[""""""Pedestrian NOS injured in collision with heavy transport vehicle or bus in nontraffic accident"""""",""""""Pedestrian on foot injured in collision with heavy transport vehicle or bus in nontraffic accident""""""]"
"73,ICD10:S40.8","[""""""Other superficial injuries of shoulder and upper arm""""""]"
"73,ICD10:S40.7","[""""""Multiple superficial injuries of shoulder and upper arm""""""]"
"73,ICD10_CM:S40","[""""""Superficial injury of shoulder and upper arm""""""]"
"73,ICD10:S40","[""""""Superficial injury of shoulder and upper arm""""""]"
"74,ICD10_CM:S58.919","[""""""Complete traumatic amputation of unspecified forearm, level unspecified""""""]"
"74,ICD10_CM:S58.91","[""""""Complete traumatic amputation of forearm, level unspecified""""""]"
"75,ICD10:A15","[""""""Respiratory tuberculosis, bacteriologically and histologically confirmed""""""]"
"75,ICD10:A16","[""""""Respiratory tuberculosis, not confirmed bacteriologically or histologically""""""]"
"76,ICD10_CM:T20.2","[""""""Burn of second degree of head, face, and neck""""""]"
"76,ICD10_CM:T20.27","[""""""Burn of second degree of neck""""""]"
"77,ICD10_CM:S42.30","[""""""Unspecified fracture of shaft of humerus""""""]"
"77,ICD10_CM:S42.399","[""""""Other fracture of shaft of unspecified humerus""""""]"
"78,ICD10_CM:V86.04","[""""""Driver of military vehicle injured in traffic accident""""""]"
"78,ICD10_CM:V68.5","[""""""Driver of heavy transport vehicle injured in noncollision transport accident in traffic accident""""""]"
"79,ICD10_CM:B46.0","[""""""Pulmonary mucormycosis""""""]"
"79,ICD10:B46.0","[""""""Pulmonary mucormycosis""""""]"
"80,ICD10_CM:S42.354","[""""""Nondisplaced comminuted fracture of shaft of humerus, right arm""""""]"
"80,ICD10_CM:S52.354","[""""""Nondisplaced comminuted fracture of shaft of radius, right arm""""""]"
"81,ICD10:V49.6","[""""""Car collision NOS (traffic)"""""",""""""Unspecified car occupant injured in collision with other and unspecified motor vehicles in traffic accident""""""]"
"81,ICD10_CM:V49.60","[""""""Car collision NOS (traffic)"""""",""""""Unspecified car occupant injured in collision with unspecified motor vehicles in traffic accident""""""]"
"82,ICD10:B46.8","[""""""Entomophthoromycosis"""""",""""""Other zygomycoses""""""]"
"82,ICD10_CM:B46.8","[""""""Other zygomycoses"""""",""""""Entomophthoromycosis""""""]"
"83,ICD10_CM:B47","[""""""Mycetoma""""""]"
"83,ICD10:B47","[""""""Mycetoma""""""]"
"84,ICD10_CM:V46.7","[""""""Person on outside of car injured in collision with other nonmotor vehicle in traffic accident""""""]"
"84,ICD10_CM:V36.7","[""""""Person on outside of three-wheeled motor vehicle injured in collision with other nonmotor vehicle in traffic accident""""""]"
"84,ICD10_CM:V76.7","[""""""Person on outside of bus injured in collision with other nonmotor vehicle in traffic accident""""""]"
"85,ICD10_CM:B51.0","[""""""Plasmodium vivax malaria with rupture of spleen""""""]"
"85,ICD10_CM:D73.5","[""""""Infarction of spleen"""""",""""""Torsion of spleen"""""",""""""Splenic rupture, nontraumaticInfarction of spleen"""""",""""""rupture of spleen due to Plasmodium vivax malaria""""""]"
"85,ICD10:B51.0","[""""""Plasmodium vivax malaria with rupture of spleen""""""]"
"86,ICD10:B51.9","[""""""Plasmodium vivax malaria NOS"""""",""""""Plasmodium vivax malaria without complication""""""]"
