ID,Syn
"28,MeSH:D006259","[""""""Head Injuries, Multiple"""""",""""""Forehead Trauma"""""",""""""Head Trauma"""""",""""""Open Head Injury"""""",""""""Trauma, Head"""""",""""""Occipital Region Trauma"""""",""""""Frontal Region Trauma"""""",""""""Occipital Trauma"""""",""""""Craniocerebral Trauma"""""",""""""Crushing Skull Injury"""""",""""""Multiple Head Injuries"""""",""""""Injuries, Head"""""",""""""Craniocerebral Injuries"""""",""""""Superficial Head Injury"""""",""""""Head Injury, Superficial"""""",""""""Parietal Region Trauma""""""]"
"28,PharmGKB:PA444353","[""""""Head Trauma"""""",""""""Forehead Trauma"""""",""""""Trauma, Frontal Region"""""",""""""Traumas, Parietal Region"""""",""""""Skull Injuries, Crushing"""""",""""""Trauma, Temporal Region"""""",""""""Head Injuries"""""",""""""Head Traumas"""""",""""""Injury, Superficial Head"""""",""""""Region Traumas, Parietal"""""",""""""Trauma, Forehead"""""",""""""Crushing Skull Injuries"""""",""""""Injury, Open Head"""""",""""""Occipital Region Trauma"""""",""""""Head injury NOS"""""",""""""Injury, Head"""""",""""""Traumas, Temporal Region"""""",""""""Trauma, Head"""""",""""""Frontal Region Trauma"""""",""""""Head Injury, Multiple"""""",""""""Superficial Head Injuries"""""",""""""Injuries, Multiple Head"""""",""""""Head Injuries, Multiple"""""",""""""HI - Head injury"""""",""""""Head Injuries, Superficial"""""",""""""Traumas, Frontal Region"""""",""""""Craniocerebral Injuries"""""",""""""Parietal Region Traumas"""""",""""""Traumas, Head"""""",""""""Frontal Region Traumas"""""",""""""Craniocerebral Injury"""""",""""""Injuries, Minor Head"""""",""""""Head Injuries, Open"""""",""""""Craniocerebral Traumas"""""",""""""Region Trauma, Parietal"""""",""""""Occipital Trauma"""""",""""""Multiple Head Injuries"""""",""""""Open Head Injuries"""""",""""""Trauma, Parietal Region"""""",""""""Minor Head Injuries"""""",""""""Head Injury, Superficial"""""",""""""Head Injury"""""",""""""Multiple Head Injury"""""",""""""Injury, Multiple Head"""""",""""""Injuries, Superficial Head"""""",""""""Injury of head region"""""",""""""Head Injury, Open"""""",""""""Injuries, Craniocerebral"""""",""""""Minor Head Injury"""""",""""""Traumas, Occipital Region"""""",""""""Traumas, Forehead"""""",""""""Crushing Skull Injury"""""",""""""Temporal Region Trauma"""""",""""""Occipital Traumas"""""",""""""Injuries, Head"""""",""""""Superficial Head Injury"""""",""""""Open Head Injury"""""",""""""Region Trauma, Frontal"""""",""""""Injury, Craniocerebral"""""",""""""Injuries, Open Head"""""",""""""Region Traumas, Occipital"""""",""""""Skull Injury, Crushing"""""",""""""Trauma, Occipital"""""",""""""Temporal Region Traumas"""""",""""""Injury, Minor Head"""""",""""""Occipital Region Traumas"""""",""""""Traumas, Occipital"""""",""""""Head Injuries, Minor"""""",""""""Traumas, Craniocerebral"""""",""""""Region Traumas, Frontal"""""",""""""Craniocerebral Trauma"""""",""""""Trauma, Occipital Region"""""",""""""Head Injury, Minor"""""",""""""Forehead Traumas"""""",""""""Region Trauma, Occipital"""""",""""""Trauma, Craniocerebral"""""",""""""Parietal Region Trauma""""""]"
"29,DOID:421","[""""""hair disease""""""]"
"29,MeSH:D006201","[""""""Hair Diseases""""""]"
"30,ICD10_CM:A80.0","[""""""Acute paralytic poliomyelitis, vaccine-associated""""""]"
"30,ICD10:A80.0","[""""""Acute paralytic poliomyelitis, vaccine-associated""""""]"
"31,ICD10:T69.1","[""""""Chilblains""""""]"
"31,ICD10_CM:T69.1","[""""""Chilblains""""""]"
"32,ICD10_CM:T70.4","[""""""Traumatic jet injection (industrial)"""""",""""""Pneumatic jet injection (industrial)"""""",""""""Traumatic jet injection (industrial)Hydraulic jet injection (industrial)"""""",""""""Hydraulic jet injection (industrial)"""""",""""""Effects of high-pressure fluids""""""]"
"32,ICD10:T70.4","[""""""Traumatic jet injection (industrial)"""""",""""""Effects of high-pressure fluids""""""]"
"33,ICD10:A92.2","[""""""Venezuelan equine fever"""""",""""""Venezuelan equine: encephalitis"""""",""""""Venezuelan equine: encephalomyelitis virus disease""""""]"
"33,ICD10_CM:A83","[""""""Mosquito-borne viral encephalitis"""""",""""""West Nile fever"""""",""""""West Nile feverWest Nile virus"""""",""""""West Nile virus""""""]"
"33,ICD10_CM:A92.2","[""""""Venezuelan equine encephalomyelitis virus disease"""""",""""""Venezuelan equine fever"""""",""""""Venezuelan equine encephalitis"""""",""""""Venezuelan equine encephalitisVenezuelan equine encephalomyelitis virus disease""""""]"
"34,DOID:12254","[""""""secondary malignant neoplasm of testis (disorder)"""""",""""""obsolete metastatic tumor to the testis"""""",""""""metastatic neoplasm to the testis""""""]"
"34,DOID:6080","[""""""obsolete spinal cord secondary cancer"""""",""""""metastatic tumor to the Spinal Cord"""""",""""""secondary malignant neoplasm of spinal cord (disorder)""""""]"
"34,DOID:10288","[""""""metastatic neoplasm to the prostate"""""",""""""obsolete metastasis to prostate"""""",""""""secondary malignant neoplasm of prostate (disorder)""""""]"
"34,DOID:1801","[""""""obsolete secondary malignant neoplasm to the pancreas"""""",""""""metastatic tumor to the pancreas"""""",""""""secondary malignant neoplasm of pancreas (disorder)""""""]"
"34,DOID:12000","[""""""obsolete secondary malignant neoplasm of trachea"""""",""""""secondary malignant neoplasm of trachea (disorder)"""""",""""""metastatic tumor to the Trachea""""""]"
"34,DOID:1991","[""""""secondary malignant neoplasm of large intestine (disorder)"""""",""""""obsolete metastases to large Intestine"""""",""""""metastatic tumor to the large Intestine""""""]"
"34,DOID:739","[""""""metastatic neoplasm to the urethra"""""",""""""obsolete metastasis to the urethra"""""",""""""secondary malignant neoplasm of urethra (disorder)""""""]"
"34,DOID:8145","[""""""metastatic tumor to the gallbladder"""""",""""""obsolete metastatic neoplasm to the gallbladder"""""",""""""secondary malignant neoplasm of gallbladder (disorder)""""""]"
"35,ICD10:P91.9","[""""""Disturbance of cerebral status of newborn, unspecified""""""]"
"35,ICD10_CM:P91.9","[""""""Disturbance of cerebral status of newborn, unspecified""""""]"
"36,ICD10:P94.9","[""""""Disorder of muscle tone of newborn, unspecified""""""]"
"36,ICD10_CM:P94.9","[""""""Disorder of muscle tone of newborn, unspecified""""""]"
"37,PharmGKB:PA444432","[""""""Encephalopathies, Hepatic"""""",""""""Hepatic Encephalopathies"""""",""""""Hepatic Coma"""""",""""""HE - Hepatic encephalopathy"""""",""""""Portal Systemic Encephalopathy"""""",""""""Encephalopathies, Portosystemic"""""",""""""Encephalopathy, Portal Systemic"""""",""""""Encephalopathy, Portosystemic"""""",""""""Portal-Systemic Encephalopathies"""""",""""""Encephalopathy, Hepatic"""""",""""""Encephalopathy, Portal-Systemic"""""",""""""Stupors, Hepatic"""""",""""""Transient hepatargy syndrome"""""",""""""Fulminant Hepatic Failure with Cerebral Edema"""""",""""""Encephalopathies, Hepatocerebral"""""",""""""Hepatocerebral Encephalopathy"""""",""""""Hepatic Encephalopathy"""""",""""""Portosystemic Encephalopathy"""""",""""""Gaustad's syndrome"""""",""""""Stupor, Hepatic"""""",""""""Hepatocerebral Encephalopathies"""""",""""""Comas, Hepatic"""""",""""""Portal-Systemic Encephalopathy"""""",""""""Coma, Hepatic"""""",""""""Portosystemic Encephalopathies"""""",""""""Encephalopathy, Hepatocerebral"""""",""""""Hepatic Stupors"""""",""""""Encephalopathies, Portal-Systemic"""""",""""""Hepatic Stupor"""""",""""""Hepatic Comas"""""",""""""Hepatocerebral encephalopathy""""""]"
"37,MeSH:D006501","[""""""Fulminant Hepatic Failure with Cerebral Edema"""""",""""""Encephalopathy, Hepatocerebral"""""",""""""Hepatocerebral Encephalopathy"""""",""""""Hepatic Encephalopathy"""""",""""""Portosystemic Encephalopathy"""""",""""""Encephalopathy, Portosystemic"""""",""""""Hepatic Stupor"""""",""""""Encephalopathy, Hepatic"""""",""""""Encephalopathy, Portal-Systemic"""""",""""""Hepatic Coma"""""",""""""Portal-Systemic Encephalopathy""""""]"
"38,ICD10_CM:T82.85","[""""""Stenosis due to cardiac and vascular prosthetic devices, implants and grafts""""""]"
"38,ICD10_CM:T82.858","[""""""Stenosis of other vascular prosthetic devices, implants and grafts""""""]"
"38,ICD10_CM:T82.84","[""""""Pain due to cardiac and vascular prosthetic devices, implants and grafts""""""]"
"39,PharmGKB:PA165108841","[""""""Obturator hernia NOS""""""]"
"39,PharmGKB:PA165108842","[""""""Unspecified obturator hernia""""""]"
"39,MeSH:D006553","[""""""Obturator Hernia"""""",""""""Hernia, Obturator""""""]"
"40,ICD10:T82.6","[""""""Infection and inflammatory reaction due to cardiac valve prosthesis""""""]"
"40,ICD10_CM:T82.6","[""""""Infection and inflammatory reaction due to cardiac valve prosthesis""""""]"
"41,ICD10:L65.0","[""""""Telogen effluvium""""""]"
"41,ICD10_CM:L65.0","[""""""Telogen effluvium""""""]"
"41,DOID:1943","[""""""Telogen effluvium"""""",""""""telogen effluvium""""""]"
"42,ICD10_CM:T83.1","[""""""Mechanical complication of other urinary devices and implants""""""]"
"42,ICD10_CM:T83.198","[""""""Other mechanical complication of other urinary devices and implants""""""]"
"43,ICD10:B16","[""""""Acute hepatitis B""""""]"
"43,ICD10_CM:B16","[""""""Acute hepatitis B""""""]"
"44,ICD10:Q12.8","[""""""Other congenital lens malformations""""""]"
"44,ICD10_CM:Q12","[""""""Congenital lens malformations""""""]"
"44,ICD10:Q12","[""""""Congenital lens malformations""""""]"
"45,ICD10_CM:B19.0","[""""""Unspecified viral hepatitis with hepatic coma""""""]"
"45,ICD10:B19.0","[""""""Unspecified viral hepatitis with hepatic coma""""""]"
"46,ICD10:K13.5","[""""""Submucous fibrosis of tongue"""""",""""""Oral submucous fibrosis""""""]"
"46,ICD10_CM:K13.5","[""""""Submucous fibrosis of tongue"""""",""""""Oral submucous fibrosis""""""]"
"47,ICD10_CM:B30.2","[""""""Viral pharyngoconjunctivitis""""""]"
"47,ICD10:B30.2","[""""""Viral pharyngoconjunctivitis""""""]"
"48,ICD10_CM:T84.42","[""""""Displacement of other internal orthopedic devices, implants and grafts"""""",""""""Malposition of other internal orthopedic devices, implants and grafts""""""]"
"48,ICD10_CM:T84.32","[""""""Displacement of other bone devices, implants and grafts"""""",""""""Malposition of other bone devices, implants and grafts""""""]"
"48,ICD10_CM:T84.328","[""""""Displacement of other bone devices, implants and grafts""""""]"
"49,ICD10_CM:K14.9","[""""""Disease of tongue, unspecified"""""",""""""Glossopathy NOS""""""]"
"49,ICD10:K14.9","[""""""Disease of tongue, unspecified"""""",""""""Glossopathy NOS""""""]"
"50,ICD10_CM:K21.9","[""""""Esophageal reflux NOS"""""",""""""Gastro-esophageal reflux disease without esophagitis""""""]"
"50,ICD10:K21.9","[""""""Gastro-oesophageal reflux disease without oesophagitis"""""",""""""Oesophageal reflux NOS""""""]"
"51,ICD10_CM:B39.0","[""""""Acute pulmonary histoplasmosis capsulati""""""]"
"51,ICD10:B39.0","[""""""Acute pulmonary histoplasmosis capsulati""""""]"
"52,PharmGKB:PA444531","[""""""III, Hyperlipoproteinemia Type"""""",""""""Type III, Hyperlipoproteinemia"""""",""""""Familial type 3 hyperlipoproteinemia"""""",""""""IIIs, Hyperlipoproteinemia Type"""""",""""""Broad Beta Diseases"""""",""""""Familial hypercholesterolaemia with hyperlipaemia"""""",""""""Diseases, Broad Beta"""""",""""""Fredrickson type III hyperlipoproteinaemia"""""",""""""Beta Disease, Broad"""""",""""""Dysbetalipoproteinaemia"""""",""""""Floating beta disease"""""",""""""Disease, Broad Beta"""""",""""""Carbohydrate induced hyperlipaemia"""""",""""""Familial hypercholesterolemia with hyperlipemia"""""",""""""Type IIIs, Hyperlipoproteinemia"""""",""""""Familial hyperbetalipoproteinemia and hyperprebetalipoproteinemia"""""",""""""Remnant hyperlipidaemia"""""",""""""Remnant hyperlipoproteinemia"""""",""""""Carbohydrate induced hyperlipemia"""""",""""""Remnant hyperlipidemia"""""",""""""Broad beta disease"""""",""""""Dysbetalipoproteinemias"""""",""""""Hyperlipoproteinemia Type IIIs"""""",""""""Beta Diseases, Broad"""""",""""""Primary dysbetalipoproteinemia"""""",""""""Dysbetalipoproteinemia"""""",""""""Hyperlipoproteinemia Type III"""""",""""""Fredrickson type III hyperlipoproteinemia"""""",""""""Familial hyperbetalipoproteinaemia and hyperprebetalipoproteinaemia"""""",""""""Broad Beta Disease""""""]"
"52,MeSH:D006952","[""""""Dysbetalipoproteinemia"""""",""""""Hyperlipoproteinemia Type III"""""",""""""Hyperlipoproteinemia, Broad-beta"""""",""""""Familial Hypercholesterolemia with Hyperlipemia"""""",""""""Dysbetalipoproteinemia, Familial"""""",""""""Familial Dysbetalipoproteinemia"""""",""""""Hyperlipoproteinemia, Type III"""""",""""""Broad Beta Disease""""""]"
"53,ICD10_CM:K29.7","[""""""Gastritis, unspecified""""""]"
"53,ICD10:K29.7","[""""""Gastritis, unspecified""""""]"
"54,ICD10_CM:Q25","[""""""Congenital malformations of great arteries""""""]"
"54,ICD10:Q25.8","[""""""Other congenital malformations of great arteries""""""]"
"54,ICD10:Q25","[""""""Congenital malformations of great arteries""""""]"
"54,ICD10_CM:Q25.8","[""""""Other congenital malformations of other great arteries""""""]"
"55,ICD10_CM:T87.5","[""""""Necrosis of amputation stump""""""]"
"55,ICD10:T87.5","[""""""Necrosis of amputation stump""""""]"
"56,ICD10_CM:M53.8","[""""""Other specified dorsopathies""""""]"
"56,ICD10:M53.8","[""""""Other specified dorsopathies""""""]"
"57,ICD10_CM:K41.10","[""""""Bilateral femoral hernia, with gangrene, not specified as recurrent"""""",""""""Bilateral femoral hernia, with gangrene NOS""""""]"
"57,ICD10_CM:K41.20","[""""""Bilateral femoral hernia NOS"""""",""""""Bilateral femoral hernia, without obstruction or gangrene, not specified as recurrent""""""]"
"57,ICD10_CM:K40.20","[""""""Bilateral inguinal hernia, without obstruction or gangrene, not specified as recurrent"""""",""""""Bilateral inguinal hernia NOS""""""]"
"57,ICD10_CM:K41.00","[""""""Bilateral femoral hernia, with obstruction, without gangrene, not specified as recurrent"""""",""""""Bilateral femoral hernia, with obstruction, without gangrene NOS""""""]"
"57,ICD10_CM:K40.00","[""""""Bilateral inguinal hernia, with obstruction, without gangrene NOS"""""",""""""Bilateral inguinal hernia, with obstruction, without gangrene, not specified as recurrent""""""]"
"57,ICD10_CM:K40.10","[""""""Bilateral inguinal hernia, with gangrene, not specified as recurrent"""""",""""""Bilateral inguinal hernia, with gangrene NOS""""""]"
"58,PharmGKB:PA444561","[""""""Enlargement, NOS"""""",""""""Hypertrophy, NOS"""""",""""""Enlargement"""""",""""""Hypertrophies"""""",""""""Hypertrophy""""""]"
"58,MeSH:D006984","[""""""Hypertrophy""""""]"
"59,ICD10_CM:Q30.0","[""""""Congenital stenosis of nares (anterior) (posterior)Atresia of nares (anterior) (posterior)"""""",""""""Atresia of nares (anterior) (posterior)"""""",""""""Congenital stenosis of nares (anterior) (posterior)"""""",""""""Choanal atresia""""""]"
"59,ICD10:Q30.0","[""""""Atresia of nares (anterior)(posterior)"""""",""""""Congenital stenosis of nares (anterior)(posterior)"""""",""""""Choanal atresia""""""]"
"60,ICD10_CM:D69.41","[""""""Evans syndrome""""""]"
"60,DOID:8931","[""""""Evans' syndrome""""""]"
"61,DOID:80461","[""""""early infantile epileptic encephalopathy 26""""""]"
"61,DOID:80448","[""""""early infantile epileptic encephalopathy 48""""""]"
"62,ICD10:B45.8","[""""""Other forms of cryptococcosis""""""]"
"62,ICD10_CM:B45.8","[""""""Other forms of cryptococcosis""""""]"
"63,PharmGKB:PA444580","[""""""Hyposecretions, Adenohypophyseal"""""",""""""Syndrome, Sheehan"""""",""""""Hypopituitarism"""""",""""""Hyposecretion Syndrome, Anterior Pituitary"""""",""""""Anterior Pituitary Hyposecretion Syndrome"""""",""""""Sheehans Syndrome"""""",""""""Disease, Simmonds"""""",""""""Sheehan's Syndrome"""""",""""""Adenohypophyseal Hyposecretions"""""",""""""Simmond's Disease"""""",""""""Sheehan Syndrome"""""",""""""Hyposecretion, Adenohypophyseal"""""",""""""Pituitary insufficiency"""""",""""""Adenohypophyseal Hyposecretion"""""",""""""Syndrome, Sheehan's"""""",""""""Pituitary insufficiency, NOS"""""",""""""Simmonds' Disease"""""",""""""Panhypopituitarism"""""",""""""Simmonds Disease""""""]"
"63,MeSH:D007018","[""""""Sheehan's Syndrome"""""",""""""Anterior Pituitary Hyposecretion Syndrome"""""",""""""Sheehan Syndrome"""""",""""""Hyposecretion, Adenohypophyseal"""""",""""""Postpartum Panhypopituitarism"""""",""""""Simmonds' Disease"""""",""""""Postpartum Pituitary Insufficiency"""""",""""""Hypopituitarism"""""",""""""Adenohypophyseal Hyposecretion"""""",""""""Hyposecretion Syndrome, Anterior Pituitary"""""",""""""Postpartum Hypopituitarism"""""",""""""Pituitary Insufficiency"""""",""""""Simmonds Disease""""""]"
"64,MeSH:D007024","[""""""Hypotension, Orthostatic"""""",""""""Orthostatic Hypotension"""""",""""""Hypotension, Postural""""""]"
"64,PharmGKB:PA444585","[""""""Orthostatic Hypotension"""""",""""""Orthostatic hypotension"""""",""""""Hypotension, Orthostatic"""""",""""""Postural Hypotension"""""",""""""Hypotension, Postural""""""]"
"65,MeSH:D007035","[""""""Hypothermia, Accidental"""""",""""""Hypothermia""""""]"
"65,PharmGKB:PA444588","[""""""Hypothermias"""""",""""""Temperature subnormal"""""",""""""Decreased body temperature"""""",""""""State of hypothermia"""""",""""""Hypothermia"""""",""""""Body temperature below normal""""""]"
"66,ICD10_CM:Q35","[""""""cleft palate with cleft lip"""""",""""""Cleft palate""""""]"
"66,ICD10_CM:Q38.5","[""""""Congenital high arched palate"""""",""""""Congenital absence of uvulacleft palate with cleft lip"""""",""""""Congenital malformations of palate, not elsewhere classified"""""",""""""Congenital absence of uvula""""""]"
"66,ICD10_CM:Q38.0","[""""""Van der Woude's syndrome"""""",""""""cleft lip with cleft palate"""""",""""""Congenital malformations of lips, not elsewhere classified"""""",""""""Congenital fistula of lipCongenital malformations of lips, not elsewhere classified""""""]"
"66,ICD10:Q37","[""""""Cleft palate with cleft lip""""""]"
"66,ICD10_CM:Q36","[""""""cleft lip with cleft palate"""""",""""""Cleft lip""""""]"
"66,ICD10_CM:Q37","[""""""Cleft palate with cleft lip""""""]"
