ID,Syn
"26,ICD10_CM:B78.1","[""""""Cutaneous strongyloidiasis""""""]"
"26,ICD10:B78.1","[""""""Cutaneous strongyloidiasis""""""]"
"27,ICD10:L44.2","[""""""Lichen striatus""""""]"
"27,ICD10_CM:L44.2","[""""""Lichen striatus""""""]"
"28,ICD10_CM:Y38.7X3","[""""""Terrorism involving chemical weapons, terrorist injured""""""]"
"28,ICD10_CM:Y38.6X3","[""""""Terrorism involving biological weapons, terrorist injured""""""]"
"29,ICD10_CM:S06.9X9","[""""""Unspecified intracranial injury with loss of consciousness of unspecified duration""""""]"
"29,ICD10_CM:S06.9X1","[""""""Unspecified intracranial injury with loss of consciousness of 30 minutes or less""""""]"
"30,ICD10_CM:Y38.9X","[""""""Terrorism, secondary effects""""""]"
"30,ICD10_CM:Y38.9","[""""""Terrorism, secondary effects""""""]"
"31,ICD10:B88.2","[""""""Other arthropod infestations"""""",""""""Scarabiasis""""""]"
"31,ICD10_CM:B88.2","[""""""Other arthropod infestations"""""",""""""Scarabiasis""""""]"
"32,ICD10_CM:L56.8","[""""""Other specified acute skin changes due to ultraviolet radiation""""""]"
"32,ICD10:L56.8","[""""""Other specified acute skin changes due to ultraviolet radiation""""""]"
"33,MeSH:D010187","[""""""Pancreatic Hormones""""""]"
"33,PharmGKB:PA164713144","[""""""Pancreatic Hormones""""""]"
"34,ICD10_CM:L57.4","[""""""Elastosis senilis"""""",""""""Cutis laxa senilis""""""]"
"34,ICD10:L57.4","[""""""Elastosis senilis"""""",""""""Cutis laxa senilis""""""]"
"35,ICD10:S12.1","[""""""Fracture of second cervical vertebra"""""",""""""Axis""""""]"
"35,ICD10_CM:S12.1","[""""""Fracture of second cervical vertebra"""""",""""""Axis""""""]"
"36,ICD10_CM:L60.8","[""""""Other nail disorders""""""]"
"36,ICD10:L60.8","[""""""Other nail disorders""""""]"
"37,ICD10_CM:Y84","[""""""Other medical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure""""""]"
"37,ICD10:Y84","[""""""Other medical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure""""""]"
"37,ICD10_CM:Y84.8","[""""""Other medical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure""""""]"
"38,MeSH:D010300","[""""""Parkinson's Disease, Lewy Body"""""",""""""Parkinson's Disease"""""",""""""Idiopathic Parkinson's Disease"""""",""""""Parkinson Disease"""""",""""""Parkinson's Disease, Idiopathic"""""",""""""Lewy Body Parkinson Disease"""""",""""""Idiopathic Parkinson Disease"""""",""""""Lewy Body Parkinson's Disease"""""",""""""Paralysis Agitans"""""",""""""Parkinson Disease, Idiopathic"""""",""""""Primary Parkinsonism""""""]"
"38,PharmGKB:PA445254","[""""""Parkinson Disease"""""",""""""Parkinson disease"""""",""""""Idiopathic parkinsonism"""""",""""""Parkinson's"""""",""""""Parkinson Disease, Idiopathic"""""",""""""Parkinson's Disease, Lewy Body"""""",""""""Idiopathic Parkinson's Disease"""""",""""""Parkinson's disease NOS"""""",""""""Idiopathic Parkinson Disease"""""",""""""Lewy Body Parkinson's Disease"""""",""""""Paralysis Agitans"""""",""""""Parkinson's disease"""""",""""""Shaking palsy"""""",""""""Lewy Body Parkinson Disease"""""",""""""Idiopathic Parkinson's disease"""""",""""""Paralysis agitans"""""",""""""Primary Parkinsonism"""""",""""""Parkinson's Disease"""""",""""""Primary parkinsonism"""""",""""""Parkinson's Disease, Idiopathic"""""",""""""Parkinsonism, Primary""""""]"
"39,ICD10:C02","[""""""Malignant neoplasm of other and unspecified parts of tongue""""""]"
"39,ICD10_CM:C02","[""""""Malignant neoplasm of other and unspecified parts of tongue""""""]"
"40,ICD10:L64.0","[""""""Drug-induced androgenic alopecia""""""]"
"40,ICD10_CM:L64.0","[""""""Drug-induced androgenic alopecia""""""]"
"41,ICD10:C06","[""""""Malignant neoplasm of other and unspecified parts of mouth""""""]"
"41,ICD10_CM:C06","[""""""Malignant neoplasm of other and unspecified parts of mouth""""""]"
"42,ICD10_CM:C08.1","[""""""Malignant neoplasm of sublingual gland""""""]"
"42,MeSH:D013361","[""""""Sublingual Gland""""""]"
"42,ICD10:C08.1","[""""""Sublingual gland""""""]"
"43,ICD10_CM:C15.8","[""""""Malignant neoplasm of overlapping sites of esophagus""""""]"
"43,ICD10_CM:C09.8","[""""""Malignant neoplasm of overlapping sites of tonsil""""""]"
"43,ICD10_CM:C67.8","[""""""Malignant neoplasm of overlapping sites of bladder""""""]"
"44,PharmGKB:PA445275","[""""""Induratio penis plastica"""""",""""""Disease, Peyronie's"""""",""""""Penile Indurations"""""",""""""Penile fibromatosis"""""",""""""Fibrous Cavernitides"""""",""""""Peyronie Disease"""""",""""""Peyronie's Disease"""""",""""""Penile Induration"""""",""""""Plastic induration of penis"""""",""""""Fibrous Cavernitis"""""",""""""Peyronies Disease"""""",""""""Induration, Penile"""""",""""""Fibrous cavernositis"""""",""""""Disease, Peyronie"""""",""""""Indurations, Penile"""""",""""""Cavernitis, Fibrous"""""",""""""Peyronie's disease"""""",""""""Cavernitides, Fibrous""""""]"
"44,PharmGKB:PA165108293","[""""""Penile fibromatosis"""""",""""""Induratio penis plastica"""""",""""""Plastic induration of penis"""""",""""""Fibrous cavernositis"""""",""""""Peyronie's disease""""""]"
"44,MeSH:D010411","[""""""Penile Induration"""""",""""""Penile Fibromatosis"""""",""""""Peyronie Disease"""""",""""""Peyronie's Disease"""""",""""""Plastic Induration of the Penis"""""",""""""Cavernitis, Fibrous""""""]"
"45,MeSH:D010488","[""""""Polyarteritis Nodosa"""""",""""""Essential Polyarteritis"""""",""""""Necrotizing Arteritis"""""",""""""Periarteritis Nodosa""""""]"
"45,PharmGKB:PA165108488","[""""""Polyarteritis nodosa NOS""""""]"
"46,PharmGKB:PA445301","[""""""Peripheral Nerve Disease"""""",""""""Peripheral Nervous System Diseases"""""",""""""Peripheral Nervous System Disorders"""""",""""""PNS Diseases"""""",""""""PNS Disease"""""",""""""Peripheral Nervous System Disease"""""",""""""Disorder of the peripheral nervous system, NOS"""""",""""""PN - Peripheral neuropathy"""""",""""""Peripheral nerve disorder"""""",""""""Disorder of the peripheral nervous system"""""",""""""Peripheral Neuropathy"""""",""""""Peripheral Neuropathies"""""",""""""Neuropathy"""""",""""""Neuropathy, Peripheral"""""",""""""Nerve Disease, Peripheral"""""",""""""Peripheral Nerve Diseases"""""",""""""Nerve Diseases, Peripheral"""""",""""""PNS (Peripheral Nervous System) Diseases"""""",""""""Peripheral nerve disease"""""",""""""Peripheral neuropathy"""""",""""""Peripheral nervous system disorder NOS""""""]"
"46,MeSH:D010523","[""""""Peripheral Nervous System Disease"""""",""""""Peripheral Nervous System Diseases"""""",""""""Peripheral Neuropathies"""""",""""""PNS (Peripheral Nervous System) Diseases"""""",""""""Peripheral Nerve Diseases"""""",""""""Peripheral Nervous System Disorders"""""",""""""PNS Diseases""""""]"
"47,ICD10:L70.2","[""""""Acne necrotica miliaris"""""",""""""Acne varioliformis""""""]"
"47,ICD10_CM:L70.2","[""""""Acne necrotica miliaris"""""",""""""Acne varioliformis""""""]"
"48,ICD10:L70.9","[""""""Acne, unspecified""""""]"
"48,ICD10_CM:L70.9","[""""""Acne, unspecified""""""]"
"49,ICD10_CM:C26","[""""""Malignant neoplasm of other and ill-defined digestive organs"""""",""""""malignant neoplasm of peritoneum and retroperitoneum""""""]"
"49,ICD10_CM:C45.1","[""""""Mesothelioma of omentum"""""",""""""Mesothelioma of peritoneumMesothelioma of cul-de-sac"""""",""""""Mesothelioma of peritoneum"""""",""""""Mesothelioma of cul-de-sac""""""]"
"50,ICD10_CM:Y93.4","[""""""activity, martial arts"""""",""""""Activities involving dancing and other rhythmic movement""""""]"
"50,ICD10_CM:Y93.75","[""""""Activity, combatives"""""",""""""Activity, martial arts""""""]"
"51,ICD10_CM:S20.4","[""""""Other and unspecified superficial injuries of back wall of thorax""""""]"
"51,ICD10_CM:S20.409","[""""""Unspecified superficial injuries of unspecified back wall of thorax""""""]"
"51,ICD10_CM:S20.40","[""""""Unspecified superficial injuries of back wall of thorax""""""]"
"52,PharmGKB:PA445330","[""""""Disorders, Hypophyseal"""""",""""""Pituitary Diseases, Posterior"""""",""""""Pituitary Gland Diseases"""""",""""""Diseases, Posterior Pituitary"""""",""""""Diseases, Pituitary Gland"""""",""""""Disease, Pituitary Gland"""""",""""""Disease, Adenohypophyseal"""""",""""""Disorder, Hypophyseal"""""",""""""Pituitary Disorder"""""",""""""Hypophyseal Disorder"""""",""""""Hypophyseal Disorders"""""",""""""Pituitary Diseases"""""",""""""Disorder of pituitary"""""",""""""Diseases, Pituitary"""""",""""""Disease, Posterior Pituitary"""""",""""""Pituitary Disease, Anterior"""""",""""""Pituitary disorders NOS"""""",""""""Disease of pituitary gland"""""",""""""Pituitary Disorders"""""",""""""Disease, Neurohypophyseal"""""",""""""Pituitary Gland Disease"""""",""""""Disorder, Pituitary"""""",""""""Disorders, Pituitary"""""",""""""Pituitary Disease, Posterior"""""",""""""Pituitary Diseases, Anterior"""""",""""""Pituitary Disease"""""",""""""Disease, Pituitary"""""",""""""Diseases, Neurohypophyseal"""""",""""""Disease, Anterior Pituitary"""""",""""""Dyspituitarism"""""",""""""Anterior Pituitary Diseases"""""",""""""Anterior Pituitary Disease"""""",""""""Diseases, Anterior Pituitary"""""",""""""Neurohypophyseal Diseases"""""",""""""Posterior Pituitary Diseases"""""",""""""Adenohypophyseal Diseases"""""",""""""Disorder of pituitary gland"""""",""""""Adenohypophyseal Disease"""""",""""""Diseases, Adenohypophyseal"""""",""""""Neurohypophyseal Disease"""""",""""""Posterior Pituitary Disease""""""]"
"52,MeSH:D010900","[""""""Pituitary Disorders"""""",""""""Pituitary Diseases"""""",""""""Hypophyseal Disorders"""""",""""""Posterior Pituitary Diseases"""""",""""""Pituitary Gland Diseases"""""",""""""Neurohypophyseal Diseases"""""",""""""Adenohypophyseal Diseases"""""",""""""Anterior Pituitary Diseases""""""]"
"53,ICD10_CM:Z01.0","[""""""examination for driving license"""""",""""""Encounter for examination of eyes and vision""""""]"
"53,ICD10_CM:Z02.4","[""""""Encounter for examination for driving license""""""]"
"54,ICD10_CM:S21.431","[""""""Puncture wound without foreign body of right back wall of thorax with penetration into thoracic cavity""""""]"
"54,ICD10_CM:S21.241","[""""""Puncture wound with foreign body of right back wall of thorax without penetration into thoracic cavity""""""]"
"54,ICD10_CM:S21.131","[""""""Puncture wound without foreign body of right front wall of thorax without penetration into thoracic cavity""""""]"
"54,ICD10_CM:S21.331","[""""""Puncture wound without foreign body of right front wall of thorax with penetration into thoracic cavity""""""]"
"54,ICD10_CM:S21.231","[""""""Puncture wound without foreign body of right back wall of thorax without penetration into thoracic cavity""""""]"
"54,ICD10_CM:S21.141","[""""""Puncture wound with foreign body of right front wall of thorax without penetration into thoracic cavity""""""]"
"55,ICD10_CM:C44.1221","[""""""Squamous cell carcinoma of skin of right upper eyelid, including canthus""""""]"
"55,ICD10_CM:C44.1291","[""""""Squamous cell carcinoma of skin of left upper eyelid, including canthus""""""]"
"56,ICD10_CM:Z03.818","[""""""Encounter for observation for suspected exposure to other biological agents ruled out""""""]"
"56,ICD10_CM:Z03.81","[""""""Encounter for observation for suspected exposure to biological agents ruled out""""""]"
"57,PharmGKB:PA165108119","[""""""Platybasia""""""]"
"57,MeSH:D010985","[""""""Platybasia"""""",""""""Basilar Impression""""""]"
"58,PharmGKB:PA445343","[""""""Disease of pleura, NOS"""""",""""""Pleural Disease"""""",""""""Pleural disorder"""""",""""""Disease, Pleural"""""",""""""Diseases, Pleural"""""",""""""Pleural Diseases""""""]"
"58,MeSH:D010995","[""""""Pleural Diseases""""""]"
"59,ICD10_CM:C44.601","[""""""Unspecified malignant neoplasm of skin of unspecified upper limb, including shoulder""""""]"
"59,ICD10_CM:C44.6","[""""""Other and unspecified malignant neoplasm of skin of upper limb, including shoulder""""""]"
"59,ICD10_CM:C44.60","[""""""Unspecified malignant neoplasm of skin of upper limb, including shoulder""""""]"
"60,ICD10_CM:Z13.82","[""""""Encounter for screening for musculoskeletal disorder""""""]"
"60,ICD10_CM:Z13.828","[""""""Encounter for screening for other musculoskeletal disorder""""""]"
"61,PharmGKB:PA445368","[""""""Pneumothorax NOS"""""",""""""Pneumothoraxs"""""",""""""Pneumothorax"""""",""""""Pneumothorax, NOS""""""]"
"61,MeSH:D011030","[""""""Pressure Pneumothorax"""""",""""""Primary Spontaneous Pneumothorax"""""",""""""Spontaneous Pneumothorax"""""",""""""Pneumothorax"""""",""""""Tension Pneumothorax""""""]"
"62,MeSH:D011051","[""""""Poliomyelitis, Nonpoliovirus"""""",""""""Poliomyelitis Infection"""""",""""""Poliomyelitis, Acute"""""",""""""Infantile Paralysis"""""",""""""Poliomyelitis"""""",""""""Polio Encephalitis"""""",""""""Encephalitis, Polio"""""",""""""Poliomyelitis, Preparalytic"""""",""""""Epidemic Acute Poliomyelitis"""""",""""""Polio""""""]"
"62,PharmGKB:PA445373","[""""""Poliomyelitis"""""",""""""Acute poliomyelitis"""""",""""""Epidemic Acute Poliomyelitis"""""",""""""Encephalitis, Polio"""""",""""""Polio"""""",""""""PM - Poliomyelitis"""""",""""""Poliomyelitis, Acute"""""",""""""Paralysis, Infantile"""""",""""""Epidemic acute poliomyelitis"""""",""""""Preparalytic Poliomyelitis"""""",""""""Infantile Paralysis"""""",""""""Acute Poliomyelitis"""""",""""""Nonpoliovirus Poliomyelitis"""""",""""""Poliomyelitis, Epidemic Acute"""""",""""""Poliomyelitis, Preparalytic"""""",""""""Poliomyelitides, Preparalytic"""""",""""""Poliomyelitis, Nonpoliovirus"""""",""""""Acute poliomyelitis NOS"""""",""""""Polio Encephalitis"""""",""""""Polios"""""",""""""Acute Poliomyelitis, Epidemic""""""]"
"63,ICD10:S24.3","[""""""Injury of peripheral nerves of thorax""""""]"
"63,ICD10_CM:S24.3","[""""""Injury of peripheral nerves of thorax""""""]"
"64,ICD10:Z22.2","[""""""Carrier of diphtheria""""""]"
"64,ICD10_CM:Z22.2","[""""""Carrier of diphtheria""""""]"
"65,ICD10_CM:S25.319","[""""""Minor laceration of unspecified innominate or subclavian vein""""""]"
"65,ICD10_CM:S25.311","[""""""Minor laceration of right innominate or subclavian vein""""""]"
"65,ICD10_CM:S25.312","[""""""Minor laceration of left innominate or subclavian vein""""""]"
"66,ICD10_CM:Z31.5","[""""""Encounter for procreative genetic counseling""""""]"
"66,ICD10_CM:Z31.6","[""""""Encounter for general counseling and advice on procreation""""""]"
"66,ICD10_CM:Z71.83","[""""""counseling for procreative genetics"""""",""""""Encounter for nonprocreative genetic counseling"""""",""""""counseling for procreative management""""""]"
"66,ICD10_CM:Z31.69","[""""""Encounter for other general counseling and advice on procreation""""""]"
"67,ICD10_CM:Z34.91","[""""""Encounter for supervision of normal pregnancy, unspecified, first trimester""""""]"
"67,ICD10_CM:Z34.00","[""""""Encounter for supervision of normal first pregnancy, unspecified trimester""""""]"
"68,ICD10_CM:Z3A.31","[""""""31 weeks gestation of pregnancy""""""]"
"68,ICD10_CM:Z3A.10","[""""""10 weeks gestation of pregnancy""""""]"
"69,MeSH:D011471","[""""""Cancer of Prostate"""""",""""""Neoplasms, Prostate"""""",""""""Neoplasms, Prostatic"""""",""""""Prostatic Cancer"""""",""""""Prostate Neoplasms"""""",""""""Prostate Cancer"""""",""""""Prostatic Neoplasms"""""",""""""Cancer of the Prostate""""""]"
"69,PharmGKB:PA445425","[""""""Cancer of Prostate"""""",""""""NGP - New growth of prostate"""""",""""""Neoplasms, Prostatic"""""",""""""Prostate Cancer"""""",""""""Cancers, Prostate"""""",""""""Prostatic Neoplasms"""""",""""""Cancers, Prostatic"""""",""""""Neoplasms, Prostate"""""",""""""Prostatic Neoplasm"""""",""""""Tumour of prostate"""""",""""""Prostate Cancers"""""",""""""Prostatic Cancer"""""",""""""Neoplasm, Prostate"""""",""""""Prostate Neoplasms"""""",""""""Cancer, Prostatic"""""",""""""Neoplasm of prostate"""""",""""""Prostatic Cancers"""""",""""""Neoplasm, Prostatic"""""",""""""Cancer, Prostate"""""",""""""Prostate Neoplasm"""""",""""""Cancer of the Prostate""""""]"
"70,ICD10_CM:S30.0","[""""""Contusion of buttock"""""",""""""Contusion of lower back and pelvis""""""]"
"70,ICD10:S30.0","[""""""Contusion of lower back and pelvis"""""",""""""Buttock""""""]"
"71,ICD10_CM:L97.429","[""""""Non-pressure chronic ulcer of left heel and midfoot with unspecified severity""""""]"
"71,ICD10_CM:L97.419","[""""""Non-pressure chronic ulcer of right heel and midfoot with unspecified severity""""""]"
"71,ICD10_CM:L97.40","[""""""Non-pressure chronic ulcer of unspecified heel and midfoot""""""]"
"71,ICD10_CM:L97.408","[""""""Non-pressure chronic ulcer of unspecified heel and midfoot with other specified severity""""""]"
"72,PharmGKB:PA445464","[""""""Wet Lungs"""""",""""""Pulmonary oedema NOS"""""",""""""Edema, Pulmonary"""""",""""""Wet Lung"""""",""""""Edemas, Pulmonary"""""",""""""Pulmonary edema, NOS"""""",""""""Pulmonary Edemas"""""",""""""Lung, Wet"""""",""""""Pulmonary edema NOS"""""",""""""Pulmonary Edema"""""",""""""Lungs, Wet"""""",""""""Pulmonary oedema"""""",""""""Pulmonary edema""""""]"
"72,MeSH:D011654","[""""""Edema, Pulmonary"""""",""""""Wet Lung"""""",""""""Edemas, Pulmonary"""""",""""""Pulmonary Edemas"""""",""""""Pulmonary Edema""""""]"
"73,ICD10_CM:S31.551","[""""""Open bite of unspecified external genital organs, male""""""]"
"73,ICD10_CM:S31.552","[""""""Open bite of unspecified external genital organs, female""""""]"
"74,ICD10_CM:Z53.09","[""""""Procedure and treatment not carried out because of other contraindication""""""]"
"74,ICD10_CM:Z53.0","[""""""Procedure and treatment not carried out because of contraindication""""""]"
"75,ICD10_CM:Z53.20","[""""""Procedure and treatment not carried out because of patient's decision for unspecified reasons""""""]"
"75,ICD10_CM:Z53.2","[""""""Procedure and treatment not carried out because of patient's decision for other and unspecified reasons""""""]"
"76,ICD10_CM:C82.08","[""""""Follicular lymphoma grade I, lymph nodes of multiple sites""""""]"
"76,ICD10_CM:C82.38","[""""""Follicular lymphoma grade IIIa, lymph nodes of multiple sites""""""]"
"76,ICD10_CM:C82.18","[""""""Follicular lymphoma grade II, lymph nodes of multiple sites""""""]"
"77,ICD10_CM:S32.456","[""""""Nondisplaced transverse fracture of unspecified acetabulum""""""]"
"77,ICD10_CM:S32.466","[""""""Nondisplaced associated transverse-posterior fracture of unspecified acetabulum""""""]"
"78,PharmGKB:PA445515","[""""""ROD - Renal osteodystrophy"""""",""""""Osteodystrophy, Renal"""""",""""""Renal Osteodystrophy"""""",""""""Renal Osteodystrophies"""""",""""""Osteodystrophies, Renal"""""",""""""Renal bone disease"""""",""""""Renal Rickets"""""",""""""Renal osteodystrophy"""""",""""""Rickets, Renal"""""",""""""Renal osteodystrophy NOS"""""",""""""Renal rickets""""""]"
"78,MeSH:D012080","[""""""Osteodystrophy, Renal"""""",""""""Renal Osteodystrophy"""""",""""""CKD-MBD"""""",""""""Chronic Kidney Disease-Mineral and Bone Disorder"""""",""""""Renal Rickets"""""",""""""Rickets, Renal""""""]"
"79,ICD10_CM:Z57.7","[""""""Occupational exposure to vibration""""""]"
"79,ICD10:Z57.7","[""""""Occupational exposure to vibration""""""]"
"80,ICD10_CM:M05.159","[""""""Rheumatoid lung disease with rheumatoid arthritis of unspecified hip""""""]"
"80,ICD10_CM:M05.10","[""""""Rheumatoid lung disease with rheumatoid arthritis of unspecified site""""""]"
"81,ICD10:Z60.8","[""""""Other problems related to social environment""""""]"
"81,ICD10_CM:Z60.8","[""""""Other problems related to social environment""""""]"
"81,ICD10:Z60","[""""""Problems related to social environment""""""]"
