ID,Syn
"31,PharmGKB:PA444432","[""""""Encephalopathies, Hepatic"""""",""""""Hepatic Encephalopathies"""""",""""""Hepatic Coma"""""",""""""HE - Hepatic encephalopathy"""""",""""""Portal Systemic Encephalopathy"""""",""""""Encephalopathies, Portosystemic"""""",""""""Encephalopathy, Portal Systemic"""""",""""""Encephalopathy, Portosystemic"""""",""""""Portal-Systemic Encephalopathies"""""",""""""Encephalopathy, Hepatic"""""",""""""Encephalopathy, Portal-Systemic"""""",""""""Stupors, Hepatic"""""",""""""Transient hepatargy syndrome"""""",""""""Fulminant Hepatic Failure with Cerebral Edema"""""",""""""Encephalopathies, Hepatocerebral"""""",""""""Hepatocerebral Encephalopathy"""""",""""""Hepatic Encephalopathy"""""",""""""Portosystemic Encephalopathy"""""",""""""Gaustad's syndrome"""""",""""""Stupor, Hepatic"""""",""""""Hepatocerebral Encephalopathies"""""",""""""Comas, Hepatic"""""",""""""Portal-Systemic Encephalopathy"""""",""""""Coma, Hepatic"""""",""""""Portosystemic Encephalopathies"""""",""""""Encephalopathy, Hepatocerebral"""""",""""""Hepatic Stupors"""""",""""""Encephalopathies, Portal-Systemic"""""",""""""Hepatic Stupor"""""",""""""Hepatic Comas"""""",""""""Hepatocerebral encephalopathy""""""]"
"31,MeSH:D006501","[""""""Fulminant Hepatic Failure with Cerebral Edema"""""",""""""Encephalopathy, Hepatocerebral"""""",""""""Hepatocerebral Encephalopathy"""""",""""""Hepatic Encephalopathy"""""",""""""Portosystemic Encephalopathy"""""",""""""Encephalopathy, Portosystemic"""""",""""""Hepatic Stupor"""""",""""""Encephalopathy, Hepatic"""""",""""""Encephalopathy, Portal-Systemic"""""",""""""Hepatic Coma"""""",""""""Portal-Systemic Encephalopathy""""""]"
"32,ICD10_CM:K57.52","[""""""Diverticulitis of both small and large intestine without perforation or abscess without bleeding""""""]"
"32,ICD10_CM:K57.53","[""""""Diverticulitis of both small and large intestine without perforation or abscess with bleeding""""""]"
"32,ICD10_CM:K57.40","[""""""Diverticulitis of both small and large intestine with perforation and abscess without bleeding""""""]"
"33,DOID:7188","[""""""Hashimoto's thyroiditis"""""",""""""Chronic Lymphocytic Thyroiditis"""""",""""""Hashimoto's syndrome"""""",""""""Hashimoto's Disease"""""",""""""autoimmune thyroiditis"""""",""""""Hashimoto thyroiditis""""""]"
"33,MeSH:D050031","[""""""Chronic Lymphocytic Thyroiditis"""""",""""""Hashimoto Thyroiditis"""""",""""""Hashimoto Struma"""""",""""""Hashimoto Disease"""""",""""""Hashimoto's Disease"""""",""""""Hashimoto's Syndrome"""""",""""""Hashimoto's Struma""""""]"
"34,PharmGKB:PA165108263","[""""""ICH"""""",""""""Infectious canine hepatitis""""""]"
"34,MeSH:D006522","[""""""Canine Infectious Hepatitis"""""",""""""Infectious Canine Hepatitis"""""",""""""Hepatitis, Canine Infectious"""""",""""""Hepatitis, Infectious Canine""""""]"
"35,ICD10_CM:Q65.2","[""""""Congenital dislocation of hip, unspecified""""""]"
"35,ICD10:Q65.2","[""""""Congenital dislocation of hip, unspecified""""""]"
"36,ICD10_CM:T84.69","[""""""Infection and inflammatory reaction due to internal fixation device of other site""""""]"
"36,ICD10:T84.6","[""""""Infection and inflammatory reaction due to internal fixation device [any site]""""""]"
"37,PharmGKB:PA444725","[""""""Laurence-Moon Syndrome"""""",""""""Laurence-Moon syndrome"""""",""""""Syndrome, Laurence-Moon-Biedl"""""",""""""Laurence Moon Biedl Syndrome"""""",""""""Syndrome, Laurence-Moon"""""",""""""Laurence-Moon-Biedl Syndrome"""""",""""""Laurence Moon Syndrome""""""]"
"37,MeSH:D007849","[""""""Laurence-Moon Syndrome"""""",""""""Laurence-Moon-Biedl Syndrome""""""]"
"37,DOID:1930","[""""""Laurence-Moon syndrome"""""",""""""Laurence-Moon-Biedl syndrome""""""]"
"38,MeSH:D059041","[""""""Plagiocephaly""""""]"
"38,ICD10_CM:Q67.3","[""""""Plagiocephaly""""""]"
"38,ICD10:Q67.3","[""""""Plagiocephaly""""""]"
"39,MeSH:D006561","[""""""Herpes Simplex"""""",""""""Herpes Simplex Virus Infection""""""]"
"39,PharmGKB:PA444465","[""""""Herpes simplex, NOS"""""",""""""Herpes Simplex"""""",""""""Herpes simplex""""""]"
"40,ICD10:B51.8","[""""""Plasmodium vivax malaria with other complications""""""]"
"40,ICD10_CM:B51.8","[""""""Plasmodium vivax malaria with other complications""""""]"
"41,ICD10:B52.0","[""""""Plasmodium malariae malaria with nephropathy""""""]"
"41,ICD10_CM:B52.0","[""""""Plasmodium malariae malaria with nephropathy""""""]"
"42,ICD10_CM:K66.9","[""""""Disorder of peritoneum, unspecified""""""]"
"42,ICD10:K66.9","[""""""Disorder of peritoneum, unspecified""""""]"
"43,MeSH:D006689","[""""""Mixed Cellularity Hodgkin's Lymphoma"""""",""""""Granuloma, Hodgkin"""""",""""""Hodgkin Lymphoma, Adult"""""",""""""Hodgkin's Disease"""""",""""""Nodular Lymphocyte-Predominant Hodgkin's Lymphoma"""""",""""""Granuloma, Malignant"""""",""""""Granuloma, Hodgkins"""""",""""""Lymphocyte Depletion Hodgkin's Lymphoma"""""",""""""Hodgkin Disease"""""",""""""Lymphogranuloma, Malignant"""""",""""""Granuloma, Hodgkin's"""""",""""""Hodgkin's Lymphoma"""""",""""""Nodular Sclerosing Hodgkin's Lymphoma"""""",""""""Lymphocyte-Rich Classical Hodgkin's Lymphoma"""""",""""""Hodgkin Lymphoma"""""",""""""Hodgkins Disease""""""]"
"43,PharmGKB:PA444485","[""""""Malignant Lymphogranulomas"""""",""""""Hodgkin's Disease"""""",""""""Hodgkin lymphoma, no ICD-O subtype"""""",""""""Malignant Granulomas"""""",""""""Hodgkin's paragranuloma of unspecified site"""""",""""""Lymphogranulomas, Malignant"""""",""""""Hodgkin lymphoma"""""",""""""Hodgkin Granuloma"""""",""""""Lymphogranuloma, Malignant"""""",""""""Hodgkin's disease, NOS"""""",""""""Diseases, Hodgkins"""""",""""""Granuloma, Hodgkin"""""",""""""[M]Hodgkin's disease"""""",""""""Granuloma, Hodgkins"""""",""""""Hodgkin's sarcoma NOS"""""",""""""Malignant Hodgkin's lymphoma"""""",""""""Malignant Lymphogranuloma"""""",""""""Hodgkin's disease"""""",""""""Hodgkins Disease"""""",""""""Disease, Hodgkin"""""",""""""Hodgkin's sarcoma"""""",""""""HD - Hodgkin's disease"""""",""""""Hodgkins Diseases"""""",""""""Granuloma, Malignant"""""",""""""Hodgkin Disease"""""",""""""Hodgkin's disease NOS"""""",""""""Malignant lymphoma, Hodgkin's"""""",""""""Disease, Hodgkin's"""""",""""""Disease, Hodgkins"""""",""""""Hodgkin's Granuloma"""""",""""""Granuloma, Hodgkin's"""""",""""""Hodgkins Granuloma"""""",""""""Malignant Granuloma""""""]"
"44,MeSH:D006761","[""""""Hospitals""""""]"
"44,MeSH:D006760","[""""""Hospitalization""""""]"
"45,ICD10:Q71","[""""""Reduction defects of upper limb""""""]"
"45,ICD10_CM:Q71.8","[""""""Other reduction defects of upper limb""""""]"
"45,ICD10_CM:Q71.89","[""""""Other reduction defects of upper limb""""""]"
"45,ICD10_CM:Q71","[""""""Reduction defects of upper limb""""""]"
"46,ICD10_CM:P70.0","[""""""Syndrome of infant of mother with gestational diabetes"""""",""""""newborn (with hypoglycemia) affected by maternal (pre-existing) diabetes mellitus"""""",""""""Newborn (with hypoglycemia) affected by maternal gestational diabetes""""""]"
"46,ICD10_CM:P70.1","[""""""Newborn (with hypoglycemia) affected by maternal (pre-existing) diabetes mellitus"""""",""""""newborn (with hypoglycemia) affected by maternal gestational diabetes"""""",""""""syndrome of infant of mother with gestational diabetes"""""",""""""Syndrome of infant of a diabetic mother""""""]"
"47,PharmGKB:PA165108383","[""""""Postpartum thyroiditis""""""]"
"47,ICD10_CM:O90.5","[""""""Postpartum thyroiditis""""""]"
"47,ICD10_CM:E06","[""""""postpartum thyroiditis"""""",""""""Thyroiditis""""""]"
"47,ICD10:O90.5","[""""""Postpartum thyroiditis""""""]"
"48,ICD10_CM:B66.5","[""""""Intestinal distomiasis"""""",""""""Fasciolopsiasis"""""",""""""Intestinal distomiasisInfection due to Fasciolopsis buski"""""",""""""Infection due to Fasciolopsis buski""""""]"
"48,ICD10:B66.5","[""""""Intestinal distomiasis"""""",""""""Fasciolopsiasis"""""",""""""Infection due to Fasciolopsis buski""""""]"
"49,PharmGKB:PA444507","[""""""Hydrothorax""""""]"
"49,MeSH:D006876","[""""""Hydrothorax""""""]"
"50,ICD10:K73.8","[""""""Other chronic hepatitis, not elsewhere classified""""""]"
"50,ICD10_CM:K73.8","[""""""Other chronic hepatitis, not elsewhere classified""""""]"
"51,ICD10_CM:Q73.0","[""""""Congenital absence of unspecified limb(s)"""""",""""""Amelia NOS""""""]"
"51,ICD10:Q73.0","[""""""Congenital absence of unspecified limb(s)"""""",""""""Amelia NOS""""""]"
"52,ICD10:B67.8","[""""""Echinococcosis, unspecified, of liver""""""]"
"52,ICD10_CM:B67.8","[""""""Echinococcosis, unspecified, of liver""""""]"
"53,DOID:2095","[""""""malignant tumor of the Sweat gland"""""",""""""malignant neoplasm of sweat gland"""""",""""""sweat gland cancer""""""]"
"53,DOID:4921","[""""""malignant Eccrine tumor"""""",""""""malignant eccrine skin neoplasm"""""",""""""eccrine sweat gland cancer""""""]"
"54,ICD10_CM:Q76.415","[""""""Congenital kyphosis, thoracolumbar region""""""]"
"54,ICD10_CM:Q76.414","[""""""Congenital kyphosis, thoracic region""""""]"
"54,ICD10_CM:Q76.419","[""""""Congenital kyphosis, unspecified region""""""]"
"55,ICD10_CM:V01","[""""""Pedestrian injured in collision with pedal cycle""""""]"
"55,ICD10:V01","[""""""Pedestrian injured in collision with pedal cycle""""""]"
"56,ICD10_CM:O99.519","[""""""Diseases of the respiratory system complicating pregnancy, unspecified trimester""""""]"
"56,ICD10_CM:O99.619","[""""""Diseases of the digestive system complicating pregnancy, unspecified trimester""""""]"
"57,ICD10_CM:C50.2","[""""""Malignant neoplasm of upper-inner quadrant of breast""""""]"
"57,ICD10_CM:C50.212","[""""""Malignant neoplasm of upper-inner quadrant of left female breast""""""]"
"57,ICD10_CM:C50.229","[""""""Malignant neoplasm of upper-inner quadrant of unspecified male breast""""""]"
"57,ICD10_CM:C50.211","[""""""Malignant neoplasm of upper-inner quadrant of right female breast""""""]"
"57,ICD10_CM:C50.219","[""""""Malignant neoplasm of upper-inner quadrant of unspecified female breast""""""]"
"57,DOID:1647","[""""""malignant neoplasm of upper-inner quadrant of female breast"""""",""""""female breast upper-inner quadrant cancer""""""]"
"57,ICD10_CM:C50.21","[""""""Malignant neoplasm of upper-inner quadrant of breast, female""""""]"
"58,ICD10:K80.3","[""""""Calculus of bile duct with cholangitis"""""",""""""Any condition listed in K80.5 with cholangitis""""""]"
"58,ICD10_CM:K80.3","[""""""Calculus of bile duct with cholangitis"""""",""""""Any condition listed in K80.5 with cholangitis""""""]"
"59,ICD10_CM:Q77.0","[""""""Achondrogenesis"""""",""""""Hypochondrogenesis""""""]"
"59,ICD10:Q77.0","[""""""Achondrogenesis"""""",""""""Hypochondrogenesis""""""]"
"60,MeSH:D006951","[""""""Hyperlipoproteinemia"""""",""""""Hyperlipoproteinemias""""""]"
"60,PharmGKB:PA444530","[""""""Fredrickson type V hyperlipoproteinaemia"""""",""""""Fredrickson type V hyperlipoproteinemia"""""",""""""Hyperlipoproteinemias"""""",""""""Hyperlipoproteinemia, NOS"""""",""""""Hyperlipoproteinemia"""""",""""""Familial type V hyperlipoproteinemia"""""",""""""Hyperlipoproteinemia Type V"""""",""""""Hyperlipoproteinaemia"""""",""""""Familial type V hyperlipoproteinaemia""""""]"
"61,ICD10:K81.9","[""""""Cholecystitis, unspecified""""""]"
"61,ICD10_CM:K81.9","[""""""Cholecystitis, unspecified""""""]"
"62,ICD10:Q80.1","[""""""X-linked ichthyosis""""""]"
"62,ICD10_CM:Q80.1","[""""""X-linked ichthyosis""""""]"
"63,ICD10_CM:V17","[""""""Pedal cycle rider injured in collision with fixed or stationary object""""""]"
"63,ICD10_CM:V17.1","[""""""Pedal cycle passenger injured in collision with fixed or stationary object in nontraffic accident""""""]"
"63,ICD10_CM:V17.4","[""""""Pedal cycle driver injured in collision with fixed or stationary object in traffic accident""""""]"
"63,ICD10_CM:V17.0","[""""""Pedal cycle driver injured in collision with fixed or stationary object in nontraffic accident""""""]"
"64,PharmGKB:PA444545","[""""""Prolactin Hypersecretion Syndrome"""""",""""""Inappropriate Prolactin Secretion Syndrome"""""",""""""Hypersecretion Syndrome, Prolactin"""""",""""""Syndrome, Prolactin Hypersecretion"""""",""""""Secretion, Inappropriate Prolactin"""""",""""""Prolactin, Inappropriate Secretion"""""",""""""Hyperprolactinaemia"""""",""""""Inappropriate Secretion Prolactin"""""",""""""Secretion Prolactin, Inappropriate"""""",""""""Hyperprolactinemia"""""",""""""Hyperprolactinemias"""""",""""""Inappropriate Prolactin Secretion"""""",""""""Prolactin Secretion, Inappropriate""""""]"
"64,MeSH:D006966","[""""""Prolactin Hypersecretion Syndrome"""""",""""""Inappropriate Prolactin Secretion Syndrome"""""",""""""Prolactin, Inappropriate Secretion"""""",""""""Hyperprolactinaemia"""""",""""""Hyperprolactinemia"""""",""""""Inappropriate Prolactin Secretion""""""]"
"65,ICD10_CM:B77.0","[""""""Ascariasis with intestinal complications""""""]"
"65,ICD10:B77.0","[""""""Ascariasis with intestinal complications""""""]"
"66,MeSH:D006973","[""""""Blood Pressure, High"""""",""""""Hypertension""""""]"
"66,PharmGKB:PA444552","[""""""Hypertension"""""",""""""Hypertensive vascular degeneration"""""",""""""High blood pressure disorder"""""",""""""Raised blood pressure"""""",""""""Blood Pressures, High"""""",""""""High Blood Pressures"""""",""""""High Blood Pressure"""""",""""""Hypertension, NOS"""""",""""""Systemic arterial hypertension"""""",""""""Blood Pressure, High"""""",""""""Hypertensive disease NOS"""""",""""""Hypertensive vascular disease""""""]"
"67,ICD10_CM:T41.0X","[""""""Poisoning by, adverse effect of and underdosing of inhaled anesthetics""""""]"
"67,ICD10_CM:T41.29","[""""""Poisoning by, adverse effect of and underdosing of other general anesthetics""""""]"
"67,ICD10_CM:T41.1X","[""""""Poisoning by, adverse effect of and underdosing of intravenous anesthetics""""""]"
"68,ICD10_CM:J38.5","[""""""Laryngismus (stridulus)"""""",""""""Laryngeal spasm""""""]"
"68,ICD10:J38.5","[""""""Laryngismus (stridulus)"""""",""""""Laryngeal spasm""""""]"
"69,ICD10_CM:V25.3","[""""""Person boarding or alighting a motorcycle injured in collision with railway train or railway vehicle""""""]"
"69,ICD10_CM:V75.4","[""""""Person boarding or alighting from bus injured in collision with railway train or railway vehicle""""""]"
"70,PharmGKB:PA164713026","[""""""Other antiinfectives""""""]"
"70,PharmGKB:PA164712447","[""""""Antiinfectives""""""]"
"71,ICD10:Q90.9","[""""""Trisomy 21 NOS"""""",""""""Down syndrome, unspecified""""""]"
"71,ICD10_CM:Q90.9","[""""""Trisomy 21 NOS"""""",""""""Down syndrome, unspecified""""""]"
"72,ICD10:Q91.6","[""""""Trisomy 13, translocation""""""]"
"72,ICD10_CM:Q91.6","[""""""Trisomy 13, translocation""""""]"
"73,ICD10_CM:L03.12","[""""""acute lymphangitis of groin"""""",""""""Acute lymphangitis of other parts of limb"""""",""""""Acute lymphangitis of other parts of limbacute lymphangitis of fingers"""""",""""""acute lymphangitis of fingers""""""]"
"73,ICD10_CM:L03.324","[""""""Acute lymphangitis of groin""""""]"
"74,PharmGKB:PA451428","[""""""salicylate-sodium""""""]"
"74,MeSH:D012980","[""""""Sodium Salicylate""""""]"
"75,PharmGKB:PA164713244","[""""""Salicylic acid derivatives""""""]"
"75,PharmGKB:PA164713243","[""""""Salicylic acid and derivatives""""""]"
"76,PharmGKB:PA451435","[""""""sodium sulfate""""""]"
"76,PharmGKB:PA166131549","[""""""sulfate""""""]"
"76,PharmGKB:PA449617","[""""""ferrous sulfate""""""]"
"77,ICD10_CM:Q95.2","[""""""Balanced autosomal rearrangement in abnormal individual""""""]"
"77,ICD10:Q95.2","[""""""Balanced autosomal rearrangement in abnormal individual""""""]"
"78,ICD10_CM:V43.93","[""""""Unspecified car occupant injured in collision with pick-up truck in traffic accident""""""]"
"78,ICD10_CM:V73.9","[""""""Unspecified occupant of bus injured in collision with car, pick-up truck or van in traffic accident""""""]"
"79,ICD10_CM:V67.2","[""""""Person on outside of heavy transport vehicle injured in collision with fixed or stationary object in nontraffic accident""""""]"
"79,ICD10_CM:V47.7","[""""""Person on outside of car injured in collision with fixed or stationary object in traffic accident""""""]"
"79,ICD10_CM:V77.2","[""""""Person on outside of bus injured in collision with fixed or stationary object in nontraffic accident""""""]"
"79,ICD10_CM:V77.7","[""""""Person on outside of bus injured in collision with fixed or stationary object in traffic accident""""""]"
"79,ICD10_CM:V67.7","[""""""Person on outside of heavy transport vehicle injured in collision with fixed or stationary object in traffic accident""""""]"
